,rec_name,tot_time_seconds,rec_source,rating
The-KetoDiet-Cookbook-_-Amazing-Fudgy-Keto-Brownies_-1592658,The KetoDiet Cookbook & Amazing Fudgy Keto Brownies!,3000.0,Low Carb Maven,4
Chocolate-Cheesecake-Brownies-781402,Chocolate Cheesecake Brownies,3300.0,Frugal Antics of a Harried Homemaker,4
Copycat-Little-Debbie-Cosmic-Brownies-1207428,Copycat Little Debbie Cosmic Brownies,3900.0,Six Dollar Family,4
Brownie-Crackles-1534464,Brownie Crackles,1500.0,Taste of Home,3
Football-Brownies-1478628,Football Brownies,2100.0,Taste of Home,3
Fudgy-Flourless-Brownies-1007651,Fudgy Flourless Brownies,3900.0,A Kitchen Addiction,4
Chocolate-Chip-Cookie-Dough-Brownies-748641,Chocolate Chip Cookie Dough Brownies,4200.0,Cooking Channel,3
Brownie-Cookies-1339745,Brownie Cookies,900.0,Eating On A Dime,4
Salted-Almond-Brownies-1554231,Salted Almond Brownies,3000.0,Inspired Taste,4
Chocolate-Chip-Peanut-Butter-Swirl-Brownies-1576464,Chocolate Chip Peanut Butter Swirl Brownies,3600.0,Just a Little Bite,4
Sriracha-Brownies-1006129,Sriracha Brownies,3600.0,The Complete Savorist,4
Chocolate-and-Coconut-Brownies-1413029,Chocolate and Coconut Brownies,3600.0,RecipesPlus,3
Butterscotch-Brownies-1601914,Butterscotch Brownies,2400.0,Never Enough Thyme,4
Butterfinger-Brownies-1519613,Butterfinger Brownies,2700.0,Horseshoes and Hand Grenades,4
Baileys-Cheesecake-Marbled-Brownies-1032256,Baileys Cheesecake-Marbled Brownies,3900.0,Once Upon A Chef,4
Orange-Brownies-1390993,Orange Brownies,1500.0,Food & Whine,4
OMG-Fudgy-Brownies-1582069,OMG Fudgy Brownies,2400.0,"Buy This, Cook That",4
Chocolate-Stout-Brownies-1297770,Chocolate Stout Brownies,3000.0,Chocolate Moosey,4
Orange-Creme-Filled-Brownies-1567758,Orange Creme Filled Brownies,3600.0,Let's Dish,4
Brownie-pie-310199,Brownie Pie,3000.0,Big Girls Small Kitchen,5
Dark-Victory-Brownies-489797,Dark Victory Brownies,4200.0,Bake or Break,4
Red-Velvet-Cheesecake-Brownies-1000770,Red Velvet Cheesecake Brownies,3000.0,Delishar,4
Halloween-brownies-368549,Halloween Brownies,2700.0,Framed Cooks,4
Brownie-Pie-1551144,Brownie Pie,3600.0,PureWow,4
Pumpkin-Swirl-Brownies-1032193,Pumpkin Swirl Brownies,9000.0,Betty Crocker,3
STACKED-STRAWBERRY-BROWNIES-1595086,STACKED STRAWBERRY BROWNIES,600.0,Butter With A Side Of Bread,4
BROWNIES-549892,BROWNIES,3600.0,Sprouted Kitchen,4
Dave-and-Kates-Chocolate-Brownies-1020147,Dave and Kate’s Chocolate Brownies,,David Lebovitz,5
Homemade-Brownies-1376235,Homemade Brownies,3300.0,The Jenny Evolution,4
Espresso-Brownies-1492068,Espresso Brownies,7200.0,Real Simple,3
One-Bowl-Brownies-637366,One Bowl Brownies,2700.0,"Chocolate, Chocolate and More",3
Brownies-with-Strawberries-1269625,Brownies with Strawberries,3180.0,Cooking is Messy,4
Chunky-Monkey-Brownies-1097884,Chunky Monkey Brownies,2700.0,Cincy Shopper,4
5-Ingredient-Nutella-Brownies-1427581,5-Ingredient Nutella Brownies,1500.0,Flour and Spice,4
Vegan-Chocolate-Chunk-Berry-Brownies-1702204,Vegan Chocolate Chunk Berry Brownies,2700.0,So Delicious Dairy Free,3
Reeses-Peanut-Butter-Chocolate-Brownies-1565121,Reese’s Peanut Butter Chocolate Brownies,18000.0,a trEATs affair,4
Haunted-Halloween-Ghost-Brownies-1247396,Haunted Halloween Ghost Brownies,2520.0,Mom Foodie,4
_Paleo_-Sweet-Potato-Brownies-1616182,(Paleo) Sweet Potato Brownies,3600.0,The Iron You,4
Fudgy-Brownies-Martha-Stewart-195074,Fudgy Brownies,10800.0,Martha Stewart,4
Slutty-Peppermint-Oreo-Brownies-1414387,Slutty Peppermint Oreo Brownies,2700.0,Sugar Dish Me,4
Crispy-Peanut-Butter-Cup-Brownies-589387,Crispy Peanut Butter Cup Brownies,2400.0,Deliciously Yum,4
Peanut-Butter-Mousse-Brownies-1561470,Peanut Butter Mousse Brownies,4200.0,Peas and Peonies,4
Cream-Egg-Brownies-489514,Cream Egg Brownies,10800.0,Love and Olive Oil,4
S_Mores-Brownies-1105300,S'Mores Brownies,3000.0,"Dinners, Dishes and Desserts",4
Tiramisu-Brownies-1565667,Tiramisu Brownies,7200.0,a trEATs affair,4
Almond-Fudge-Brownie-Energy-Bites-1635449,Almond Fudge Brownie Energy Bites,1200.0,Uproot Kitchen,4
Peanut-Butter-Brownie-1033188,Peanut Butter Brownie,2400.0,Makobi Scribe,4
Brownie-mosaic-cheesecake-307306,Brownie Mosaic Cheesecake,6300.0,Smitten Kitchen,5
Halloween-Pumpkin-Brownies-1334716,Halloween Pumpkin Brownies,3600.0,Barbara Bakes,4
White-chocolate-dipped-brownies-333953,White Chocolate-Dipped Brownies,4200.0,How Sweet It Is,5
Pumpkin_Swirl-Brownies-Martha-Stewart,Pumpkin-Swirl Brownies,4500.0,Martha Stewart,4
Mmm-Mmm-Better-Brownies-1630596,Mmm-Mmm Better Brownies,2400.0,AllRecipes,4
Ridiculous-Candy-Brownies-461534,Ridiculous Candy Brownies,900.0,The Naptime Chef,4
Amazing-Black-Bean-Brownie-755249,Amazing Black Bean Brownie,3900.0,101 Cookbooks,4
Halloween-Brownie-Pizza-1315957,Halloween Brownie Pizza,2700.0,Holidays,4
3-Ingredient-Brownie-Bites-1642106,3-Ingredient Brownie Bites,1800.0,The Natural Nurturer,4
Lemon-Brownies-1288194,Lemon Brownies,2700.0,I Heart Nap Time,4
MMMMM___-Brownies-1605270,MMMMM... Brownies,3600.0,AllRecipes,4
Scream-Cheese-Brownies-979679,Scream Cheese Brownies,3300.0,The Girl Who Ate Everything,4
Heaven-and-Hell-Brownies-1171388,Heaven and Hell Brownies,3300.0,Caleigh's Kitchen,4
Black-Bean-Brownies-941167,Black Bean Brownies,1800.0,Food Network Canada,3
Chewy-Cocoa-Brownies-1281880,Chewy Cocoa Brownies,2700.0,VeryBestBaking,3
Fall-Triple-Layer-Brownies-1325583,Fall Triple Layer Brownies,2700.0,Who Needs A Cape,4
Fudgy-Avocado-Brownies-1511739,Fudgy Avocado Brownies,3060.0,Team Beachbody,3
Low-Carb-Brownies-1630525,Low Carb Brownies,2400.0,Fittoserve,4
Raw-Brownie-Ice-Cream-Sandwiches-1689249,Raw Brownie Ice Cream Sandwiches,2700.0,Sheena Scott,4
Juicy-Cherry-Brownies-1267137,Juicy Cherry Brownies,900.0,Cake Whiz,4
Mom_s-Blonde-Brownies-793413,Mom's Blonde Brownies,1860.0,Southern Food About.com,3
Whipped-Up-Chocolate-Brownies-1258618,Whipped Up Chocolate Brownies,2700.0,Alisha Enid,4
Copycat-Starbucks-Double-Chocolate-Brownies-1195820,Copycat Starbucks Double Chocolate Brownies,2700.0,A Dash of Sanity,4
Fudgy-Paleo-Skillet-Brownie-1059385,Fudgy Paleo Skillet Brownie,1800.0,Running to the Kitchen,4
Nutella-Brownies-1273285,Nutella Brownies,2400.0,Fake Ginger,4
The-Most-Decadent-Chocolate-Brownies-Disguised-As-Zucchini-Muffins-1705869,The Most Decadent Chocolate Brownies Disguised As Zucchini Muffins,2400.0,Aol.,3
Caramel-Brownies-with-Pretzel-Crust-1639680,Caramel Brownies with Pretzel Crust,2100.0,Jenn's Blah Blah Blog,4
Chocolate-Chip-Cookie-Brownies-1414005,Chocolate Chip Cookie Brownies,2400.0,Sweet Pea's Kitchen,3
Easy-Cheesecake-Brownies-1334737,Easy Cheesecake Brownies,3900.0,Cincy Shopper,4
Cadbury-Caramel-Egg-Brownies-1540835,Cadbury Caramel Egg Brownies,3000.0,The Girl in the Little Red Kitchen,4
Brown-Sugar-Blondie-Brownies-1040485,Brown Sugar Blondie Brownies,2100.0,What's Gaby Cooking,4
Sea-Salt-Chocolate-Brownie-1232470,Sea Salt Chocolate Brownie,3300.0,Delishar,4
Roasted-Cherry-Brownies-475152,Roasted Cherry Brownies,4200.0,Annie's Eats,0
Chocolate-and-Peanut-Butter-Lover_s-Brownies-673484,Chocolate and Peanut Butter Lover's Brownies,5400.0,Two Peas & Their Pod,4
Nutella-Brownies-1511719,Nutella Brownies,2400.0,Laura in the Kitchen,3
Skillet-Brownies-S_mores-771779,Skillet Brownies S'mores,2100.0,Add a Pinch,4
Raspberry-Brownie-Cups-1158271,Raspberry Brownie Cups,3600.0,Good Housekeeping,3
Red-Velvet-Brownies-Bites-592816,Red Velvet Brownies Bites,1800.0,Gal on a Mission,4
Ultimate-Fudgy-Brownies-1340478,Ultimate Fudgy Brownies,3600.0,Culinary Envy,4
Cheesecake-Brownie-Bites-493950,Cheesecake Brownie Bites,2400.0,Just a Taste,4
Fudge-Brownies-from-Scratch-985609,Fudge Brownies from Scratch,2220.0,"Love, Pomegranate House",4
S_mores-Chocolate-Fudge-Brownies-1616012,S'mores Chocolate Fudge Brownies,3300.0,Love and Custard,4
Glazed-Lemon-Brownies-1222326,Glazed Lemon Brownies,2100.0,My Kitchen Craze,4
Samoas-Coconut-Caramel-Brownies-1513796,Samoas Coconut Caramel Brownies,4800.0,Just a Taste,4
Dark-Fudgy-Brownies-1035069,Dark Fudgy Brownies,3000.0,Two Peas & Their Pod,5
Peanut-Butter-Cup-Blender-Brownies-501909,Peanut Butter Cup Blender Brownies,3300.0,Foxes Love Lemons,4
Peanut-Butter-Cookie-Brownie-Cups-1681549,Peanut Butter Cookie Brownie Cups,2100.0,The Tiptoe Fairy,4
Dark-Fudgey-Paleo-Brownies-1557733,Dark Fudgey Paleo Brownies,2460.0,The Freckled Foodie,4
Dark-Chocolate-Brownies-My-Recipes,Dark Chocolate Brownies,3600.0,MyRecipes,4
Strawberry-Brownies-_aka-Pink-Valentine-Brownies_-1475276,Strawberry Brownies {aka Pink Valentine Brownies},2100.0,Eat Cake For Dinner,4
High-Hat-Brownies-1353368,High Hat Brownies,1800.0,Pint Sized Baker,4
Knock-You-Naked-Brownies-The-Pioneer-Woman-Cooks-_-Ree-Drummond-41166,Knock You Naked Brownies,6300.0,The Pioneer Woman,5
Royale-Brownies-674058,Royale Brownies,900.0,,4
Irish-Cream-Brownies-1515191,Irish Cream Brownies,1800.0,My Baking Addiction,4
Double-Chocolate-No-Bake-Vegan-Brownies-1689386,Double Chocolate No-Bake Vegan Brownies,3000.0,Beachbody,3
Root-Beer-Fudge-Brownies-1592384,Root Beer Fudge Brownies,3000.0,Cookie Madness,4
Old-Fashioned-Chocolate-Brownies-1621408,Old Fashioned Chocolate Brownies,4200.0,TGIF - This Grandma Is Fun,4
Individual-Brownie-Cherry-Trifle-1068075,Individual Brownie Cherry Trifle,3000.0,The Foodie Affair,4
Fudgy-Raw-Brownies-573734,Fudgy Raw Brownies,2700.0,This Rawsome Vegan Life,4
4th-of-July-SMores-Brownies-1200736,4th of July S’Mores Brownies,4200.0,Can You Stay for Dinner,4
Mmm_mmm-Better-Brownies-Allrecipes,Mmm-Mmm Better Brownies,2400.0,AllRecipes,5
Double-Chocolate-Brownies-768084,Double Chocolate Brownies,4800.0,Parade,3
Double-Layer-Caramel-Brownies-1484040,Double Layer Caramel Brownies,4500.0,Impeckable Eats,4
Brownie-Cookies-1071569,Brownie Cookies,1560.0,The Pioneer Woman,4
PMS-Brownies-1041894,PMS Brownies,,Love Bakes Good Cakes,4
Delicious-And-Decadent-Nutella-Brownies-1005876,Delicious And Decadent Nutella Brownies,2100.0,Living Sweet Moments,3
Mocha-Toffee-Brownies-1258355,Mocha Toffee Brownies,4200.0,Bake at 350,4
Peanut-Butter-Chocolate-Chip-Skillet-Brownie-1201252,Peanut Butter Chocolate Chip Skillet Brownie,4500.0,Wanna Be A Country Cleaver,4
Simple-Vegan-Brownies-576457,Simple Vegan Brownies,1800.0,Minimalist Baker,4
Oreo-Cream-Cheese-Stuffed-Red-Velvet-Brownies-997905,Oreo Cream Cheese Stuffed Red Velvet Brownies,3000.0,Taste and Tell,4
Two-Bite-Peanut-Butter-Cup-Brownies-519291,Two-Bite Peanut Butter Cup Brownies,2700.0,Crumb,4
Mocha-Brownie-Milkshakes-781353,Mocha Brownie Milkshakes,900.0,Bakerella,4
No-Sugar-Brownies-1485737,No Sugar Brownies,3000.0,CHERYL's Cooking,3
I-Just-Got-Dumped-Brownie-Bars-979361,I Just Got Dumped Brownie Bars,3000.0,Gal on a Mission,4
S_mores-Muddy-Buddies-Brownies-758967,S'mores Muddy Buddies® Brownies,4200.0,Tablespoon,3
Bourbon-Bacon-Pecan-Brownies-1616727,Bourbon Bacon Pecan Brownies,4200.0,Pretty Plain Janes,4
New-York-Times-Chocolate-Brownies-493595,New York Times Chocolate Brownies,900.0,Just a Taste,4
SMores-Oreo-Brownies-1336143,S’Mores Oreo Brownies,2700.0,Yellow Bliss Road,4
100-Cal-Chocofudge-Brownies-896066,100 Cal Chocofudge Brownies,1500.0,The Londoner,4
Peanutty-Tagalong-Brownies-1016441,Peanutty Tagalong Brownies,3300.0,Picky Palate,4
Homemade-Chocolate-Brownies-1633577,Homemade Chocolate Brownies,2700.0,Good food. Best Recipes,4
Dulce-de-Leche-Brownie-510961,Dulce de Leche Brownie,,David Lebovitz,5
Orange-Brownies-1169099,Orange Brownies,3600.0,Your Homebased Mom,4
Raw-Brownie-Chews-676925,Raw Brownie Chews,1200.0,Fit Foodie Finds,4
Homemade-Fudgy-One-Bowl-Brownies-1487693,Homemade Fudgy One-Bowl Brownies,2700.0,Baked by Rachel,4
Chunky-Dark-Chocolate-Coconut-_-Pistachio-Brownies-1616486,Chunky Dark Chocolate Coconut & Pistachio Brownies,4500.0,Gringalicious,4
Lemon-Brownies-1197367,Lemon Brownies,2400.0,Stuck on Sweet,4
Mint-Brownies-1011771,Mint Brownies,5100.0,Cupcake Diaries,4
Chocolate-Peanut-Butter-Brownies-with-Pretzel-Crust-1589197,Chocolate Peanut Butter Brownies with Pretzel Crust,3300.0,Wanna Be A Country Cleaver,4
Brownie-Butter-Cake-496926,Brownie Butter Cake,1800.0,Rasa Malaysia,4
Matts-Crazy-Brownies-571644,Matt’s Crazy Brownies,2700.0,Baked Bree,5
Chocolate_Chip-Brownies-Martha-Stewart,Chocolate-Chip Brownies,10800.0,Martha Stewart,4
Ina_s-Outrageous-Brownies-1364060,Ina's Outrageous Brownies,3900.0,Brown Eyed Baker,4
Toffee-Bar-Brownies-Allrecipes,Toffee Bar Brownies,4800.0,AllRecipes,5
Kona-Coffee-Kahlua-Brownie-1065238,Kona Coffee Kahlúa Brownie,4200.0,Cooking On The Weekends,4
Almond-Joy-brownies-1007540,Almond Joy brownies,1800.0,Honest Cooking,3
Peanut-Butter-Cup-Brownies-1347522,Peanut Butter Cup Brownies,2100.0,All Things Mama,4
Spiderweb-Brownies-1340837,Spiderweb Brownies,3600.0,Life Tastes Good,3
Layers-Of-Love-Chocolate-Brownies-1527409,Layers Of Love Chocolate Brownies,2400.0,VeryBestBaking,3
German-Chocolate-Brownies-1235139,German Chocolate Brownies,3900.0,The Cutting Edge of Ordinary,4
PHILADELPHIA-Marble-Brownies-593026,PHILADELPHIA Marble Brownies,3300.0,Taste of Home,3
Halloween-Marshmallow-Brownies-759457,Halloween Marshmallow Brownies,3300.0,Dixie Crystals,3
Cookie-Dough-Brownie-Bars-969820,Cookie Dough Brownie Bars,2700.0,52 Kitchen Adventures,3
Skillet-Pecan-Brownies-781209,Skillet Pecan Brownies,3300.0,The Chef Next Door,4
Dark-Chocolate-Cherry-Brownies-1238820,Dark Chocolate Cherry Brownies,3000.0,"Dessert  Now, Dinner Later",4
Butterscotch-Brownies-1023626,Butterscotch Brownies,1800.0,Better Homes and Gardens,3
Paleo-Almond-Butter-Brownies-1042572,Paleo Almond Butter Brownies,3300.0,Delicious Meets Healthy,4
Fudgy-Nutella-Brownies-1224591,Fudgy Nutella Brownies,2700.0,"Dinners, Dishes and Desserts",4
Warm-Waffle-Brownies-1338571,Warm Waffle Brownies,600.0,My Sweet Mission Blog,4
Brownie-Fudge-Trifle-499259,Brownie Fudge Trifle,1500.0,Pinch of Yum,4
Paleo-Dark-Chocolate-Fudge-Brownies-1322309,Paleo Dark Chocolate Fudge Brownies,2580.0,Sunny Side Ups,4
Almond-Flour-Fudge-Brownies-1534131,Almond Flour Fudge Brownies,2700.0,Food & Wine,3
Vegan-Black-Bean-Brownies-633497,Vegan Black Bean Brownies,2700.0,Around the World in 80 Cakes,3
Chocolate-orange-brownies-333660,Chocolate Orange Brownies,3900.0,How Sweet It Is,4
S_mores-Muddy-Buddies-Brownies-608443,S'mores Muddy Buddies® Brownies,4200.0,Pillsbury.com,3
Amazing-Flour-less-Brownies-1571368,Amazing Flour-less Brownies,3000.0,Skinnytaste,4
Easy-Banana-Brownies-Allrecipes,Easy Banana Brownies,2700.0,AllRecipes,5
Raspberry-Brownie-781922,Raspberry Brownie,3000.0,On dine chez Nanou,4
Rocky-Road-Brownies-1624848,Rocky Road Brownies,2400.0,Pretty Providence,4
Fudge-Brownies-622895,Fudge Brownies,2400.0,King Arthur Flour,3
Easy-Paleo-Brownie-959981,Easy Paleo Brownie,2100.0,Cook Eat Paleo,4
Fudge-Brownies-1485092,Fudge Brownies,2700.0,King Arthur Flour,3
Truffle-Brownies-1299141,Truffle Brownies,3300.0,Hip Foodie Mom,4
Gourmet-Brownie-Hack-1546820,Gourmet Brownie Hack,2700.0,Sed Bona,3
3-Ingredients-Nutella-Brownie-1493502,3 Ingredients Nutella Brownie,1200.0,Cooking Curries,4
Favorite-Fudgy-Brownies-1417020,Favorite Fudgy Brownies,2100.0,Creating & Baking Outside The Box,4
Brownie-in-a-Mug-575741,Brownie in a Mug,900.0,Best Recipes Australia,3
The-Best-Coconut-Flour-Brownies-1350843,The Best Coconut Flour Brownies,4500.0,Coconut Mama,4
The-Best-Basic-Brownies-1363111,The Best Basic Brownies,2400.0,Your Homebased Mom,4
Turkish-Coffee-Brownies-430466,Turkish Coffee Brownies,3300.0,Serious Eats,5
Sugar-Cookie-Brownies-1171616,Sugar Cookie Brownies,3600.0,Formula Mom,4
Turtle-Brownie-Cookies-1159333,Turtle Brownie Cookies,900.0,Something Swanky,4
Chocolate-Brownie-Walnut-Pie-577384,Chocolate Brownie Walnut Pie,11400.0,Betty Crocker,3
Chocolate-Cherry-Brownies-1510308,Chocolate Cherry Brownies,2400.0,Baked by an Introvert,4
Toffee-brownie-trifle-369685,Toffee Brownie Trifle,2100.0,Real Mom Kitchen,4
Fudgy-Nutella-Caramel-Brownies-1262999,Fudgy Nutella Caramel Brownies,1800.0,Leave No Leftovers,4
The-Best-Zucchini-Brownies-1197523,The Best Zucchini Brownies,1800.0,Lauren's Latest,4
Black-Bean-Brownies-1682983,Black Bean Brownies,2400.0,Diabetic Connect,3
Krispy-Pumpkin-Brownies-1345093,Krispy Pumpkin Brownies,3600.0,I am baker,4
Brownie-Muffins-1416347,Brownie Muffins,,Mr. Breakfast,4
Nutella-Espresso-Mousse-Brownies-927364,Nutella Espresso Mousse Brownies,4500.0,Kristine's Kitchen,4
1-Minute-Chocolate-Frosting-1690971,1 Minute Chocolate Frosting,60.0,Spend with Pennies,4
Mini-Coconut-Brownies-1384247,Mini Coconut Brownies,2100.0,Eat Well 101,4
Peanut-Butter-Brownies-I-Allrecipes,Peanut Butter Brownies I,2700.0,AllRecipes,4
Oreo-Stuffed-Brownie-1214268,Oreo Stuffed Brownie,2700.0,Jenn's Blah Blah Blog,4
Nutella-and-Hazelnut-Brownies-1224863,Nutella and Hazelnut Brownies,3300.0,Sweet and Savoury Pursuits,4
Secretly-Healthy-87-Calorie-Brownies-673298,Secretly Healthy 87 Calorie Brownies,3600.0,Yammie's Noshery,4
Crock-Pot-Hot-Fudge-Brownies-1281894,Crock Pot Hot Fudge Brownies,11100.0,Recipes That Crock,4
Coco-loco-brownies-346631,Coco Loco Brownies,4200.0,Every Day with Rachael Ray,0
Fiber-Rich-Brownie-1092698,Fiber Rich Brownie,2400.0,Full Plate Living,4
Brownie-Gems-1216050,Brownie Gems,2400.0,My Jewish Learning,4
PB-Snickers-Skillet-Brownie-1538038,PB Snickers Skillet Brownie,2700.0,Say Grace,4
Fudgy-Brownies-I-1695861,Fudgy Brownies I,3300.0,AllRecipes,4
Double-Fudge-Brownie-Cookies-992770,Double Fudge Brownie Cookies,1260.0,Mazola Corn Oil Brand,5
Chewiest-Brownies-Allrecipes,Chewiest Brownies,3900.0,AllRecipes,4
Boardwalk-brownies-364808,Boardwalk Brownies,3900.0,Eat at Home,4
Gooey-Caramel-Brownies-1095798,Gooey Caramel Brownies,3000.0,It Bakes Me Happy,4
Diabetic-Suitable-Brownie-607778,Diabetic Suitable Brownie,2400.0,Coles Recipes,3
Dark-Chocolate-Raspberry-Walnut-Brownies-_Paleo_-Gluten-Free_-1589594,"Dark Chocolate Raspberry Walnut Brownies (Paleo, Gluten-Free)",2100.0,Wholesomelicious,4
Salted-Dulce-de-Leche-Brownies-999452,Salted Dulce de Leche Brownies,3000.0,Whippin It Up 4 Foodies ,4
Skinny-Mug-Brownie-for-One-1067795,Skinny Mug Brownie for One,1200.0,Pink Recipe Box,4
Box-of-Chocolates-Brownie-Bombs-1462334,Box of Chocolates Brownie Bombs,2400.0,The Domestic Rebel,4
Chocolate-mint-brownies-310715,Chocolate Mint Brownies,,David Lebovitz,5
Chocolate-Brownies-with-Peanut-Butter-Frosting-Epicurious-52102,Chocolate Brownies with Peanut Butter Frosting,4200.0,Epicurious,4
Slutty-Brownies-Updated-1473950,Slutty Brownies – Updated,3300.0,A Nerd Cooks,4
Crazy-Blonde-Brownies-1591785,Crazy Blonde Brownies,3600.0,King Arthur Flour,3
Flourless-Fudge-Brownies-1592545,Flourless Fudge Brownies,2100.0,Yammie's Glutenfreedom,4
Blondie-Toffee-Brownies-1289007,Blondie Toffee Brownies,3300.0,$5 Dinners,4
Malted-Brownies-1190442,Malted Brownies,4200.0,Tutti Dolci,4
Crunchy-Cookies-and-Cream-Brownies-374775,Crunchy Cookies and Cream Brownies,4800.0,Bakers Royale,5
Chocolate-Coconut-Brownies-1068295,Chocolate Coconut Brownies,2400.0,Alida's Kitchen,4
Grandma_s-Brownies-1307696,Grandma's Brownies,3300.0,Alida's Kitchen,4
Traditional-Peanut-Butter-Truffle-Brownies-1620334,Traditional Peanut Butter Truffle Brownies,9000.0,Betty Crocker,3
Fudgy-Pudgy-Brownies-1269262,Fudgy Pudgy Brownies,3600.0,Brown Eyed Baker,4
Cookie-Butter-Truffle-Brownies-1186357,Cookie Butter Truffle Brownies,3000.0,Sprinkle Some Sugar,4
3-Ingredient-Nutella-Brownies-1356287,3-Ingredient Nutella Brownies,2400.0,Something Swanky,4
Red-Velvet-Brownie-Bars-with-Cream-Cheese-Drizzle-1580183,Red Velvet Brownie Bars with Cream Cheese Drizzle,2700.0,The Spring Mount Six Pack,4
Thin-Mint-Truffle-Brownies-1226261,Thin Mint Truffle Brownies,1800.0,Crazy For Crust,4
SSC-Brownies-Epicurious-203644,SSC Brownies,3900.0,Epicurious,5
Cadbury-Creme-Egg-Brownie-Bombs-1049479,Cadbury Creme Egg Brownie Bombs,3600.0,The Domestic Rebel,4
