,rec_name,tot_time_seconds,rec_source,rating
Peanut-Butter-Cream-Cheese-Brownies-1334212,Peanut Butter Cream Cheese Brownies,1800.0,Sincerely Jean,4
Decadent-Black-Beans-Brownie-983946,Decadent Black Beans Brownie,1200.0,Simply Called Food,4
Chocolate-Chip-Cookie-Oreo-Brownie-Ice-Cream-Cake-_Slutty-Brownie-Ice-Cream-Cake_-1624173,Chocolate Chip Cookie Oreo Brownie Ice Cream Cake (Slutty Brownie Ice Cream Cake),3600.0,The Recipe Rebel,4
Double-Chocolate-Cream-Cheese-Brownies-with-Maldon-Flake-_and-a-review-of-Sea-Salt-Sweet__-1361163,Double Chocolate Cream Cheese Brownies with Maldon Flake (and a review of Sea Salt Sweet!),2400.0,Willow Bird Baking,4
Frozen-Mocha-Brownie-Bites-1192462,Frozen Mocha Brownie Bites,3000.0,Dessert for Two,4
Raspberry-Cream-Cheese-Brownies-1603720,Raspberry Cream Cheese Brownies,4500.0,Epicurious,3
Pumpkin-Cheesecake-Brownies-495067,Pumpkin Cheesecake Brownies,4500.0,Confections of a Foodie Bride,4
Salted-Caramel-Guinness-Brownies-with-Jameson-Whipped-Cream-1556535,Salted Caramel Guinness Brownies with Jameson Whipped Cream,3300.0,Nutmeg Nanny,4
Gluten-Free_-Sugar-Free-Vegan-Brownies-1297133,"Gluten-Free, Sugar-Free Vegan Brownies",2100.0,Ashley's Green Life,4
Super-Fudgy-Brownies_-1370048,Super Fudgy Brownies.,1500.0,Life up north,4
Paleo-Fat-Bomb-Coconut-Brownies-1048275,Paleo Fat Bomb Coconut Brownies,2400.0,Grass Fed Girl,4
Cast-Iron-Skillet-Brownie-1016639,Cast Iron Skillet Brownie,3000.0,Frugal Antics of a Harried Homemaker,4
Brownie-Cookie-1340563,Brownie Cookie,3900.0,She Knows,3
Brownie-Belgium-Waffles-A-La-Mode-1267732,Brownie Belgium Waffles A La Mode,900.0,A Spicy Perspective,4
Frosted-Brownies-1015037,Frosted Brownies,2700.0,The Recipes Pakistan,4
Smore-Brownie-Pie-1195930,S’more Brownie Pie,2100.0,Thrifty Diy Diva,4
Chocolate-Stout-Brownies-768086,Chocolate Stout Brownies,3000.0,Parade,3
Vegan-Mini-Brownies-1348831,Vegan Mini Brownies,1800.0,Apollo and Luna,4
Peanut-Butter-Glazed-Brownie-Doughnuts-1041803,Peanut Butter Glazed Brownie Doughnuts,2700.0,Simply Scratch,4
Sweet-Potato-Protein-Brownie-1081797,Sweet Potato Protein Brownie,2100.0,Nic's Nutrition,4
Cuba-Libre-Brownies-775297,Cuba Libre Brownies,3900.0,Serious Eats,3
Sinfully-Clean-Chocolate-Brownie-1249729,Sinfully Clean Chocolate Brownie,2100.0,Oxygen Magazine,3
SnoBall-Brownies-625190,SnoBall Brownies,2700.0,Confessions of a Cookbook Queen,3
Double-Chocolate-Grain-Free-Brownies-_Completely-Flourless_-987220,Double Chocolate Grain-Free Brownies {Completely Flourless},2100.0,Love yourself green,3
Baked-Chocolate-Pudding_Brownie-Pudding-1553698,Baked Chocolate Pudding/Brownie Pudding,3900.0,Barefoot Contessa,3
Simple-Banana-Bread-Brownie-1059359,Simple Banana Bread Brownie,3300.0,PinkWhen,4
Fudgy-Vegan-Brownies-984192,Fudgy Vegan Brownies,2700.0,Popsugar - Social,3
Chewy-Brownies-with-Almonds-and-Sea-Salt-1204383,Chewy Brownies with Almonds and Sea Salt,2400.0,Savor The Best ,4
Brownies_-One-Bowl-_Better-for-You_-1358614,"Brownies, One Bowl (Better for You)",2100.0,webmd.com,3
Chewy-Chocolate-Brownie-Bark-578800,Chewy Chocolate Brownie Bark,2400.0,Just a Taste,4
Coffee-Caramel-Cadbury-Egg-Brownies-1065677,Coffee Caramel Cadbury Egg Brownies,3480.0,Cookie Dough and Oven Mitt,4
Slow-Cooker-Smores-Brownies-978791,Slow Cooker S’mores Brownies,2700.0,Something Swanky,4
Brownies-with-Butterscotch-Drizzle-MyRecipes-244339,Brownies with Butterscotch Drizzle,3300.0,MyRecipes,4
Chocolate-Ricotta-Protein-Brownies-1226364,Chocolate Ricotta Protein Brownies,3000.0,Om Nom Ally,4
Chocolate-Macadamia-Nut-Brownies-1400442,Chocolate Macadamia Nut Brownies,2700.0,RecipesPlus,3
Peanut-Butter-Cookie-Dough-Brownies-593547,Peanut Butter Cookie Dough Brownies,3000.0,Garnish With Lemon,4
Raw-Raspberry-Brownies-546711,Raw Raspberry Brownies,600.0,Time2Eat,4
Blackberry-Apple-Chocolate-Brownies-1572743,Blackberry Apple Chocolate Brownies,900.0,Baking In Pink,4
Flourless-Chocolate-Peanut-Butter-Brownies-1428388,Flourless Chocolate Peanut Butter Brownies,3300.0,Fearless Dining,4
Mini-Brownie-Fruit-Pizzas-1272950,Mini Brownie Fruit Pizzas,1800.0,Inside BruCrew Life,4
2-Ingredient-Nutella-Brownies-_Gluten-Free_-1027379,2 Ingredient Nutella Brownies {Gluten Free},1200.0,High Heels and Grills,4
Gluten-Free-Strawberry-Brownie-Bars-1610491,Gluten Free Strawberry Brownie Bars,4200.0,Pint Sized Baker,4
Chocolate-Ganache-Mint-Brownies-1020938,Chocolate Ganache Mint Brownies,2700.0,Lil' Luna,4
Decadent-Butterfinger-Brownies-1504785,Decadent Butterfinger Brownies,3300.0,Virtually Yours,4
Brownies-with-Whipped-Coconut-Buttercream-Frosting-1388395,Brownies with Whipped Coconut Buttercream Frosting,3000.0,Stuck on Sweet,4
Brownie-Batter-Dip-1556146,Brownie Batter Dip,600.0,Living Well Kitchen,4
Caramel-pecan-brownies-335660,Caramel Pecan Brownies,3000.0,Baked Bree,5
Salted-Butterscotch-Brownies-570452,Salted Butterscotch Brownies,3000.0,Crazy For Crust,4
Extra-Fudgy-Brownies-1214290,Extra Fudgy Brownies,2700.0,The Smart Cookie,4
Raw-Vegan-Brownie-Truffles-1111473,Raw Vegan Brownie Truffles,3000.0,The Vegan Cookie Fairy,4
Pretzel-Chocolate-Brownies-1342041,Pretzel Chocolate Brownies,2700.0,the hungry mum,4
Frozen-Brownies-577446,Frozen Brownies,3600.0,Tarladal,3
Fudgy-Valentines-Brownies-with-Heart-Frosting-989760,Fudgy Valentine’s Brownies with Heart Frosting,3000.0,Home life abroad,4
Dairy-Free-Brownies-1311505,Dairy Free Brownies,3000.0,"Dinners, Dishes and Desserts",4
Bourbon-Fudge-Brownies-My-Recipes,Bourbon Fudge Brownies,3000.0,MyRecipes,4
Quit-Sugar-Brownies-898422,Quit Sugar Brownies,2700.0,Cook with Owls,4
Rich-Chocolate-Brownies-902606,Rich Chocolate Brownies,2400.0,Taste of Home,5
Strawberry-Brownie-Parfaits-973933,Strawberry Brownie Parfaits,900.0,Cravings of a Lunatic,4
Brownie-Brittle-Icebox-Cake-1170819,Brownie Brittle Icebox Cake,900.0,Beyond Frosting,4
Fudge-Brownie-Surprise-Cupcakes-1334996,Fudge Brownie Surprise Cupcakes,900.0,Better Homes and Gardens,3
Chocolate-Peanut-Butter-Triple-Layer-Brownies-979714,Chocolate Peanut Butter Triple Layer Brownies,10800.0,"Oh, Sweet Basil",4
Peanut-Butter-Truffle-Brownies-_with-Felt-Gift-Tags_-1417075,Peanut Butter Truffle Brownies {with Felt Gift Tags},3000.0,Happy Go Lucky,4
Cookie-Dough-Brownie-Truffles-1187564,Cookie Dough Brownie Truffles,4800.0,Sugar Spun Run,4
Yummy-Dessert-Recipe-Rocky-Road-Brownies-1073251,Yummy Dessert Recipe – Rocky Road Brownies,2400.0,Thrifty Jinxy,3
Rich-Cacao-Raw-Vegan-Brownies-568607,Rich Cacao Raw Vegan Brownies,1800.0,The Healthy Pursuit,4
Peppermint-Mocha-Brownies-with-Cream-Cheese-Frosting-1418246,Peppermint Mocha Brownies with Cream Cheese Frosting,3000.0,Flavor The Moments,4
Crisp-_-Gooey-Turtle-Brownies-933244,Crisp & Gooey Turtle Brownies,3600.0,Recipe for Perfection,4
Chocolate-Chip-Cookie-Brownies-1205431,Chocolate Chip Cookie Brownies,3000.0,Tidy Mom,4
Buckeye-Brownie-Cookies-677378,Buckeye Brownie Cookies,2400.0,OMG Chocolate Desserts,4
Gooey-Chocolate-Chip-Brownie-Bars-1220176,Gooey Chocolate Chip Brownie Bars,2400.0,Chocolate Covered Katie,4
Brownie-Mounds-TasteOfHome,Brownie Mounds,2100.0,Taste of Home,4
Brownie-Bottom-Ice-Cream-Cake-1207653,Brownie Bottom Ice Cream Cake,3300.0,Cookies & Cups,4
Gluten-Free-Brownie-Bites-457892,Gluten-Free Brownie Bites,2100.0,Williams-Sonoma,5
Chocolate-Brownie-Cherry-Cheesecake-1479612,Chocolate Brownie Cherry Cheesecake,4800.0,Hugsand Cookies xoxo,4
Vegan-Caramel-Brownies-1118501,Vegan Caramel Brownies,2700.0,Vegan Family Recipes,4
Layered-Cookie-Brownies-1479584,Layered Cookie Brownies,5400.0,Savory Experiments,4
Dreyer_s-Super-Sundae-Brownie-Bowl-1227546,Dreyer's Super Sundae Brownie Bowl,1500.0,Dreyers,4
Easy-Peanut-Butter-Brownie-Ice-Cream-1099644,Easy Peanut Butter Brownie Ice Cream,1200.0,Crazy For Crust,4
These-Snickers-Brownie-Bites-Are-10x-Better-Than-Your-Favorite-Brownie_-1335945,These Snickers Brownie Bites Are 10x Better Than Your Favorite Brownie.,3000.0,Good Home Recipes,4
Brownie-Caramel-Nut-Bars-1569342,Brownie Caramel Nut Bars,1200.0,5boysbaker.com,4
Slow-Cooker-Peanut-Butter-Brownies-1352222,Slow Cooker Peanut Butter Brownies,11100.0,Mom On Timeout,4
Fruit-_-Nut-Brownies-1472820,Fruit & Nut Brownies,5400.0,ABC,3
Smores-Brownie-Sundae-1063383,S’mores Brownie Sundae,2700.0,The Rebel Chick,4
Blueberry-Brownies-531003,Blueberry Brownies,3000.0,L'Antro dell'Alchimista,4
Peanut-Butter-Swirled-Fudgy-Brownies-484059,Peanut Butter-Swirled Fudgy Brownies,1500.0,Averie Cooks,4
How-To-Make-2-Ingredient-Nutella-Brownies-1271939,How To Make 2-Ingredient Nutella Brownies,3600.0,The Kitchn,4
Creamy-Coffee-Filled-Brownies-1219450,Creamy Coffee Filled Brownies,8100.0,Betty Crocker,3
S_more-Brownies-1471426,S'more Brownies,4320.0,Kraft,3
Guinness-Cheesecake-Brownies-with-Pretzel-Crust-1064908,Guinness Cheesecake Brownies with Pretzel Crust,3600.0,Baking A Moment,4
Fudgy-Brownies-793010,Fudgy Brownies,2400.0,The Semisweet Sisters,4
Brownie-Batter-Pie-with-Oatmeal-Cookie-Crust-1210105,Brownie Batter Pie with Oatmeal Cookie Crust,2400.0,The Smart Cookie,4
Chocolate-Cappuccino-Brownies-MyRecipes-243682,Chocolate Cappuccino Brownies,3300.0,MyRecipes,4
Better-than-Box-Brownies-_that-happen-to-be-paleo__-633612,Better than Box Brownies {that happen to be paleo!},2700.0,The Sweet (Tooth) Life,3
Brownie-Cookie-Dough-Whoopie-Pie-1279257,Brownie Cookie Dough Whoopie Pie,1800.0,Baking With Mom,4
Mocha-Double-Fudge-Brownies-1193749,Mocha Double-Fudge Brownies,3300.0,MyRecipes,3
Pumpkin-Cream-Cheese-Brownies-1273426,Pumpkin Cream Cheese Brownies,2100.0,Domestically Blissful,4
Cherry-Stuffed-Brownie-Bites-988943,Cherry-Stuffed Brownie Bites,1500.0,Sweet Peas and Saffron,4
Sweet-Potato-Brownies-1558135,Sweet Potato Brownies,3300.0,Healthy Holistic Living,4
Healthy-Peanut-Butter-Swirl-Brownies-1519985,Healthy Peanut Butter Swirl Brownies,3000.0,Vegan Does It,4
Brownie-Batter-Oatmeal-623904,Brownie Batter Oatmeal,,The Oatmeal Artist,3
Rocky-Road-Brownies-1183677,Rocky Road Brownies,3000.0,"Dessert  Now, Dinner Later",4
Brownie-and-Cookies-Baked-as-One-1029045,Brownie and Cookies Baked as One,4500.0,Hugsand Cookies xoxo,4
Katharine-Hepburn_s-Brownies-1555613,Katharine Hepburn's Brownies,3900.0,Epicurious,3
Fudgy-pecan-brownie-pie-348935,Fudgy Pecan Brownie Pie,4200.0,Every Day with Rachael Ray,5
Carrot-Zucchini-Chocolatey-Brownies-973027,Carrot Zucchini Chocolatey Brownies,2700.0,Chowvida,4
Black-and-White-Brownie-Sandwich-Cookies-550562,Black and White Brownie Sandwich Cookies,,Bakers Royale,4
Brownie-pops-343094,Brownie Pops,900.0,MyRecipes,4
Candy-Cane-Crunch-Brownie-Cookies-1189213,Candy Cane Crunch Brownie Cookies,1500.0,Yammie's Noshery,4
Dulce-de-Leche-Brownies-988508,Dulce de Leche Brownies,3000.0,Creme de la Crumb,4
Pink-Velvet-Cheesecake-Swirl-Brownies-1487030,Pink Velvet Cheesecake Swirl Brownies,14400.0,Tablespoon,3
Flourless-Brownies-1610185,Flourless Brownies,3300.0,AllRecipes,4
Peanut-Butter-Dream-Brownies-_Choctoberfest-1331721,Peanut Butter Dream Brownies #Choctoberfest,3000.0,Seduction in The Kitchen,4
Peppermint-Brownie-Bars-960785,Peppermint Brownie Bars,3300.0,Love from the Oven,4
Strawberry-Brownie-Cheesecake-1433392,Strawberry Brownie Cheesecake,4800.0,"Life, Love and Sugar",4
Ice-Cream-Brownie-Cake-with-Rolo-1194959,Ice Cream Brownie Cake with Rolo,2400.0,Your Homebased Mom,4
Loaded-Brownie-Cookies-1335921,Loaded Brownie Cookies,1500.0,The Chef Next Door Michigan,4
Layered-Brownies-1492713,Layered Brownies,1800.0,Diabetic Living,3
Mexican-Skillet-Brownies-1103771,Mexican Skillet Brownies,1980.0,Recipe Runner,4
Flourless-Zucchini-Brownies-1005078,Flourless Zucchini Brownies,3600.0,The Waking E-Zine,4
Bacon-Brownies-1298345,Bacon Brownies,3000.0,Things My Belly Likes,4
Fudgy-Vegan-Chocolate-Brownies-1477991,Fudgy Vegan Chocolate Brownies,2400.0,Kris Carr,3
Cookie-Dough-Brownies-677494,Cookie Dough Brownies,3000.0,Taste of Home,3
Candy-Cane-Brownies-1292479,Candy Cane Brownies,1200.0,Crafting Chicks,4
Dark-Chocolate-Brownies-with-Caramel-and-Salted-Peanuts-1156923,Dark-Chocolate Brownies with Caramel and Salted Peanuts,3300.0,Good Housekeeping,3
Oreo-Brownie-Swirl-Cheesecake-1507938,Oreo Brownie Swirl Cheesecake,5700.0,Yummy Crumble,4
Old-Fashioned-Hot-Fudge-Sundae-Cake-1679533,Old-Fashioned Hot Fudge Sundae Cake,3300.0,Sweet Little Blue Bird,4
Salted-Caramel-Brownie-1073259,Salted Caramel Brownie,2700.0,Thrifty Jinxy,3
Zucchini-Brownies-with-Chocolate-Frosting-1253317,Zucchini Brownies with Chocolate Frosting,3600.0,Cookie Dough and Oven Mitt,4
White-Chocolate-and-Hazelnut-Brownies-1033646,White Chocolate and Hazelnut Brownies,3600.0,Food Nouveau,4
Marshmallow-Toasted-Spelt-Brownies-1523108,Marshmallow Toasted Spelt Brownies,2400.0,Coco Cake Land,4
Big-Chewy-Brownie-Cookies-1309701,Big Chewy Brownie Cookies,4500.0,Leite's Culinaria,4
Salted-Caramel-Brownie-Trifles-with-Whipped-Cream-1603792,Salted Caramel Brownie Trifles with Whipped Cream,3300.0,The Little Kitchen,4
Gluten-Free-Chocolate-Coconut-Brownies-1590251,Gluten Free Chocolate Coconut Brownies,2400.0,I Heart Vegetables,4
Raw-Brownies-_-30-Healthy-Desserts-576076,Raw Brownies + 30 Healthy Desserts,1500.0,A Couple Cooks,4
Chocolate-Glazed-Brownies-1076393,Chocolate-Glazed Brownies,3600.0,MyRecipes,3
Individual-Black-Forest-Brownie-Trifles-1520541,Individual Black Forest Brownie Trifles,2100.0,Let's Dish,4
Chocolate-Chip-Cookie-Dough-Brownies-1561357,Chocolate Chip Cookie Dough Brownies,4500.0,Love and Custard,4
One-Bowl-Flourless-Almond-Butter-Brownies-1454960,One-Bowl Flourless Almond Butter Brownies,1500.0,Whole and Heavenly Oven,4
Double-Chocolate-Brownies-Martha-Stewart,Double-Chocolate Brownies,3300.0,Martha Stewart,5
Chocolate-Brownie-Cake-1488352,Chocolate Brownie Cake,3600.0,Insolence + Wine,3
Red-White-and-Blue-Brownie-Berry-Trifle-627656,Red White and Blue Brownie Berry Trifle,1200.0,Unilever North America,4
Fudgy-Vegan-_-Paleo-Brownies-1170515,Fudgy Vegan & Paleo Brownies,4500.0,Jule's Fuel,4
Zucchini-Brownies-1226762,Zucchini Brownies,3300.0,24 Carrot Kitchen,4
Candy-Bar-Brownie-Pizza-1325393,Candy Bar Brownie Pizza,2100.0,Garnish With Lemon,4
Triple-Chocolate-Surprise-Brownies-MyRecipes-245685,Triple Chocolate Surprise Brownies,3900.0,MyRecipes,4
Fudgy-Salted-Quinoa-Brownies-1191404,Fudgy Salted Quinoa Brownies,9420.0,Simply Quinoa,4
Single-Serve-Brownie-1244449,Single-Serve Brownie,1800.0,Briana Thomas,4
Raw-Strawberry-Beet-Love-Brownies-978015,Raw Strawberry Beet Love Brownies,3900.0,Fragrant Vanilla Cake,4
Fudgy-Marshmallow-Brownies-1169177,Fudgy Marshmallow Brownies,3000.0,Your Homebased Mom,4
Dark-Chocolate-Brownies-1509568,Dark Chocolate Brownies,3000.0,Better Homes and Gardens,3
Black-Bean-Avocado-Fudge-Brownies-1547500,Black Bean Avocado Fudge Brownies,3000.0,Health Nut Hayley,4
Peanut-Butter-Brownies-TasteOfHome,Peanut Butter Brownies,3000.0,Taste of Home,5
Masala-Chai-Brownies-AllRecipes,Masala Chai Brownies,5400.0,AllRecipes,5
Gluten-free-Teff-Brownies-632127,Gluten-free Teff Brownies,3900.0,El invitado de invierno,4
Ultimate-Double-Chocolate-Brownies-968183,Ultimate Double Chocolate Brownies,3000.0,Taste of Home,3
Better-Than-Box-Mix-Brownies-1027051,Better Than Box Mix Brownies,2700.0,Persnickety Plates,4
Hot-Fudge-Ice-Cream-Brownies-1343928,Hot Fudge Ice Cream Brownies,2700.0,Hugsand Cookies xoxo,4
Chocolate-Truffle-Brownie-Bites-Serious-Eats-200255,Chocolate Truffle Brownie Bites,5100.0,Serious Eats,4
Brownie-Pear-Pots-1383581,Brownie Pear Pots,2700.0,Every Nook and Cranny,4
Outrageous-Stacked-Peanut-Butter-Brownies-1341040,Outrageous Stacked Peanut Butter Brownies,4200.0,Betty Crocker,3
Rocky-Road-Brownies-My-Recipes,Rocky Road Brownies,3000.0,MyRecipes,4
Decadent-Mint-Brownies-1536406,Decadent Mint Brownies,2700.0,Housewife Eclectic,4
Walnut-Brownie-Cookies-486738,Walnut Brownie Cookies,2400.0,Rock Recipes,4
Gluten-Free-Teff-Flour-Fudge-Brownies-1065074,Gluten-Free Teff Flour Fudge Brownies,1500.0,Mandies Kitchen,4
Rich-Chocolate-and-Walnut-Brownie-1261245,Rich Chocolate and Walnut Brownie,3600.0,Walnut Grove Cookery,4
Ice-Skate-Brownies-1392454,Ice Skate Brownies,3300.0,Holidays,4
Dark-Chocolate-Fudge-Brownies-1517515,Dark Chocolate Fudge Brownies,1500.0,Jenny Can Cook,4
Brownies-with-chocolate-glaze-364822,Brownies with Chocolate Glaze,2400.0,Eat at Home,4
No-Churn-Brownie-Batter-Ice-Cream-_-Giveaway_-1269649,No-Churn Brownie Batter Ice Cream + Giveaway!,1800.0,Bethcakes,4
Olive-Oil-_-Pistachio-Brownies-1334589,Olive Oil & Pistachio Brownies,7200.0,Love and Olive Oil,4
Mint-Chocolate-Olive-Oil-Brownies-963610,Mint Chocolate Olive Oil Brownies,2700.0,Just Us Four,4
Chocolate-chip-cookie-dough-brownies-332767,Chocolate Chip Cookie Dough Brownies,4500.0,Food52,3
Raspberry-Cheesecake-Brownies-1197642,Raspberry Cheesecake Brownies,4500.0,Your Homebased Mom,4
Chocolate-Pecan-Brownies-1380603,Chocolate Pecan Brownies,2100.0,Love Foodies,4
Peppermint-Brownies-1357939,Peppermint Brownies,3000.0,Real Raw Kitchen,4
Peanut-Butter-Cookie-Dough-Stuffed-Vegan-Brownies-1574763,Peanut Butter Cookie Dough Stuffed Vegan Brownies,3900.0,Food Faith Fitness,4
Chocolate-Syrup-Brownies-_Chocolate-Party-535082,Chocolate Syrup Brownies #Chocolate Party,2100.0,"Baking and Cooking, A Tale of Two Loves",4
Coconut-Coated-No-Cook-Protein-Brownies-608086,Coconut-Coated No-Cook Protein Brownies,3600.0,Entering Vegan Territory,3
Rocky-Road-Brownie-Bites-1292435,Rocky Road Brownie Bites,1200.0,Crafting Chicks,4
Protein-Breakfast-Brownies-1420314,Protein Breakfast Brownies,4200.0,ALOHA,3
Rich-and-Fudgy-Peppermint-Brownies-968665,Rich and Fudgy Peppermint Brownies,3120.0,Life Made Simple,4
Gluten-Free-Brownies-With-Vanilla-Salt-1007260,Gluten Free Brownies With Vanilla Salt,2100.0,Fearless Dining,4
Strawberry-Brownie-Delight-Allrecipes,Strawberry Brownie Delight,7200.0,AllRecipes,4
Crunchy-Brownie-Crisps-631350,Crunchy Brownie Crisps,2700.0,Barefeet In The Kitchen,3
Peanut-Butter-Brownie-Puppy-Chow-1118199,Peanut Butter Brownie Puppy Chow,900.0,Your Cup of Cake,4
Gingerbread-Brownies-1396354,Gingerbread Brownies,3000.0,MyRecipes,3
Mocha-Cheesecake-Brownies-1413265,Mocha Cheesecake Brownies,4500.0,Sally's Baking Addiction,4
Salted-Caramel-Brownie-Milkshake-474262,Salted Caramel Brownie Milkshake,300.0,Two Peas & Their Pod,5
Peanut-Butter-Cup-Brownie-Torte-780799,Peanut Butter Cup Brownie Torte,3900.0,Culinary Concoctions by Peabody,4
Peanut-Butter-Pretzel-Brownies-489877,Peanut Butter-Pretzel Brownies,4200.0,Bake or Break,4
Basic-Fudgy-Brownies-1539881,Basic Fudgy Brownies,3300.0,Food52,3
Raspberry-Brownies-1234940,Raspberry Brownies,2400.0,Sarah's Kitchen,4
Homemade-Brownie-Mix-1250975,Homemade Brownie Mix,300.0,Midget Momma,4
Chocolate-Zucchini-Beanie-Brownies-895775,Chocolate Zucchini Beanie Brownies,2400.0,Peanut Butter and Peppers,4
Chewy-brownie-bundt-cake-333686,Chewy Brownie Bundt Cake,4200.0,How Sweet It Is,5
3-Ingredient-Fudgy-Nutella-Brownie-Bites-Secret-Recipe-Club-1326403,3 Ingredient Fudgy Nutella Brownie Bites – Secret Recipe Club,1500.0,Casa Costello,4
Spiced-Chai-Brownies-1366451,Spiced Chai Brownies,2700.0,Honest Cooking,3
Double-Chocolate-Brownies-1157927,Double Chocolate Brownies,2700.0,Good Housekeeping,3
Sweet-Potato-Brownies-1562084,Sweet Potato Brownies,3300.0,Healthy Holistic Living,4
Beetroot-Chocolate-Brownies-1208277,Beetroot Chocolate Brownies,2400.0,Fennel and Fern,4
The-Most-Red-Red-Velvet-Brownies-1543181,The Most Red Red Velvet Brownies,3000.0,Sweet Sundays,4
THE-Best-Brookie-Cookies-1100919,THE Best Brookie Cookies,3300.0,Urban Bakes,4
Peanut-Butter-Poke-Cake-Brownies-1579459,Peanut Butter Poke Cake Brownies,14100.0,Kraft,3
Gluten-Free-Chocolate-Brownies-1269508,Gluten Free Chocolate Brownies,2400.0,Fearless Dining,4
Chocolate-Guinness-Brownies-1264220,Chocolate Guinness Brownies,2400.0,Chocolate Covered Katie,4
Carrot-Brownie-with-Meringue-and-Raspberry-1409454,Carrot Brownie with Meringue and Raspberry,6300.0,RecipesPlus,3
Chunky-Cheesecake-Brownies-1347276,Chunky Cheesecake Brownies,3900.0,AlloverUnique,4
Ultimate-Vegan-Brownie-636472,Ultimate Vegan Brownie,4500.0,Vegan Baking Community,3
Chocolate-Orange-Cheesecake-Brownies-1182183,Chocolate Orange Cheesecake Brownies,4200.0,Giraffes Can Bake,4
Gluten-Free-Vegan-Brownies-1118102,Gluten Free Vegan Brownies,2400.0,Sarah Bakes Gluten Free Treats,4
Brownie-Cookies-1377716,Brownie Cookies,2400.0,The Pioneer Woman,4
Flourless-Brownie-Bites-1311590,Flourless Brownie Bites,3300.0,Amy's Healthy Baking,4
Sweet-Potato-Grain-Free-Brownies-1041448,Sweet Potato – Grain Free Brownies,4500.0,Make the Best of Everything,4
Double-chocolate-brownie-mini-chip-cookies-334880,Double Chocolate Brownie Mini Chip Cookies,2400.0,Picky Palate,5
Sand-Art-Brownies-Allrecipes,Sand Art Brownies,1200.0,AllRecipes,5
Cake-Mix-Brownies-1044057,Cake Mix Brownies,2700.0,Family Fun Journal,4
Chocolate-Brownie-Cake-Blender-1107670,Chocolate Brownie Cake Blender,2100.0,Wine Lady Cooks,4
Shamelessly-Fruity-Brownies-1255695,Shamelessly Fruity Brownies,2400.0,Feasting on Fruit,4
Paleo-Fudgy-Brownies-1575435,Paleo Fudgy Brownies,3000.0,Cook it Up Paleo,4
Rick-Katzs-Brownies-for-Julia-Child-1323220,Rick Katz’s Brownies for Julia Child,3300.0,New York Times Cooking,3
Old-Fashioned-Ultra-Chewy-Brownies-with-Chocolate-Cream-Cheese-Frosting-1383071,Old Fashioned Ultra Chewy Brownies with Chocolate Cream Cheese Frosting,4200.0,Cooking Classy,4
Peanut-Butter-Lovers-Brownie-Bars-1537735,Peanut Butter Lovers Brownie Bars,2700.0,Delightful E Made,4
Best-ever-brownies-339325,Best-Ever Brownies,13200.0,MyRecipes,4
RAW-BROWNIE-BITES-1110677,RAW BROWNIE BITES,1800.0,"Oh, Ladycakes",4
Brownie-Cupcakes-with-Peanut-Butter-Frosting-Epicurious-51656,Brownie Cupcakes with Peanut Butter Frosting,3900.0,Epicurious,5
Caramel-coconut-fudge-brownies-350067,Caramel-Coconut Fudge Brownies,3600.0,Every Day with Rachael Ray,5
Habanero-Brownie-1215601,Habanero Brownie,2400.0,123 Homeschool 4 Me,4
One-Bowl-Oreo-Brownies-1451488,One Bowl Oreo Brownies,3300.0,Whisk Affair,4
Low-Fat-Zucchini-Brownies-1046472,Low Fat Zucchini Brownies,2100.0,Moore or Less Cooking Food Blog,4
Marshmallow-Caramel-Krispie-Brownies-792728,Marshmallow Caramel Krispie Brownies,3300.0,Confessions of a Cookbook Queen,4
Brownie-Squares-Epicurious-51960,Brownie Squares,6300.0,Epicurious,4
Cheesecake-Swirl-Brownies_-makes-913-inch-pan-664429,"Cheesecake Swirl Brownies, makes 9×13-inch pan",6300.0,The Chic Site,4
Chocolate-Hazelnut-Brownie-Cups-489866,Chocolate Hazelnut Brownie Cups,2640.0,Bake or Break,4
Turtle-Brownie-Bites-1431102,Turtle Brownie Bites,2400.0,I Wash You Dry,4
Brownie-Fruit-Pizza-1561631,Brownie Fruit Pizza,1800.0,Hoosier Homemade,4
Peanut-Butter-Brownies-1457775,Peanut Butter Brownies,2100.0,Better Homes and Gardens,3
Chocolate-Peppermint-Brownies-1433364,Chocolate Peppermint Brownies,2280.0,A Healthy Life For Me,4
Red-Velvet-Cheesecake-Brownies-1256201,Red Velvet Cheesecake Brownies,3300.0,Delishar,4
Easy-And-Decadent-Espresso-Brownies-899024,Easy And Decadent Espresso Brownies,3600.0,Skinny Sweets Daily,3
Patriotic-Dark-Chocolate-Brownie-Balls-_Gluten-free_-Dairy-free_-1680786,"Patriotic Dark Chocolate Brownie Balls {Gluten-free, Dairy-free}",3600.0,My Gluten-Free Kitchen,4
Crazy-Brownies-622168,Crazy Brownies,3300.0,The Pioneer Woman,3
Salted-Caramel-Mocha-_-Nutella-Brownies_-749362,Salted Caramel Mocha + Nutella Brownies.,3000.0,Half Baked Harvest,4
Raspberry-Truffle-Brownies-1066160,Raspberry Truffle Brownies,1500.0,Forks Over Knives,3
Chewy-Brownie-Turtle-Bars-1155687,Chewy Brownie Turtle Bars,6000.0,Good Housekeeping,3
