,rec_name,tot_time_seconds,rec_source,rating
Raw-Date-Brownies-517734,Raw Date Brownies,900.0,Joy of Kosher,4
Chocolate-Orange-Brownies-1353699,Chocolate Orange Brownies,3600.0,Eat Cake For Dinner,4
Michelle_s-Peanut-Butter-Marbled-Brownies-Allrecipes,Michelle's Peanut Butter Marbled Brownies,3600.0,AllRecipes,5
Three-Layer-Pumpkin-Cream-Cheese-Brownies-1047220,Three Layer Pumpkin Cream Cheese Brownies,13200.0,Broma Bakery,4
Peppermint-Brownies-1373868,Peppermint Brownies,3600.0,Yellow Bliss Road,4
Simple-Coconut-Brownie-Ice-Cream-1678831,Simple Coconut Brownie Ice Cream,1200.0,"Faith, Hope, Love, and Luck",4
Mocha-Brownies-1400457,Mocha Brownies,2100.0,RecipesPlus,3
Peppermint-Bark-Frosted-Brownies-1455854,Peppermint Bark Frosted Brownies,3600.0,Confections of a Foodie Bride,4
Brownies-In-A-Bowl-_glutenfree-_vegan-_single-Serve-1171894,Brownies In A Bowl – #glutenfree #vegan #single Serve,1800.0,Vegetarian Mamma,4
Rocky-Road-Brownies-1362151,Rocky Road Brownies,,webmd.com,3
Browned-Butter-Milk-Chocolate-Brownies-1018883,Browned Butter Milk Chocolate Brownies,3300.0,The Spiced Life,4
Peppermint-brownie-bars-335747,Peppermint Brownie Bars,1500.0,Baked Bree,5
Toffee-Blond-Brownies-1085271,Toffee Blond Brownies,2100.0,MyRecipes,3
No-Churn-Fudge-Brownie-Ice-Cream-1230170,No Churn Fudge Brownie Ice Cream,3600.0,The Lazy Mom's Cooking Blog,4
The-Best-Brownies-622955,The Best Brownies,3300.0,One Sweet Appetite,3
Brownie-biscoff-puppy-chow-364946,Brownie Biscoff Puppy Chow,900.0,Eat at Home,5
Brownie-Cookies-1617069,Brownie Cookies,3000.0,Faithfully Free,4
Ultimate-Fudgy-Chocolate-Brownies-1322173,Ultimate Fudgy Chocolate Brownies,2100.0,SugarHero,4
The-Very-BEST-Cocoa-Brownies-and-a-Blogger-Challenge_-1120622,The Very BEST Cocoa Brownies and a Blogger Challenge!,2400.0,Flour and Spice,4
Peanut-Butter-Caramel-Swirled-Brownies-470904,Peanut Butter Caramel Swirled Brownies,4800.0,Tracey's Culinary Adventures,5
Brownie-Butter-Cake-1051879,Brownie Butter Cake,3900.0,Bitz and Giggles,4
Peanut-Butter-and-Jelly-Brownies-1618718,Peanut Butter and Jelly Brownies,2400.0,Your Cup of Cake,4
Dark-Chocolate-and-Pomegranate-Brownies-997947,Dark Chocolate and Pomegranate Brownies,3900.0,Recipe Geek,3
Double-Chocolate-Brownie-Cookies-995965,Double Chocolate Brownie Cookies,2400.0,Dang That's Delicious,4
Peppermint-Bark-Brownies-1416537,Peppermint Bark Brownies,3000.0,A Kitchen Addiction,4
Cookies-and-Cream-Brownies-979672,Cookies and Cream Brownies,2400.0,The Girl Who Ate Everything,4
Banana-Bread-Brownies-with-Vanilla-Caramel-Glaze-484065,Banana Bread Brownies with Vanilla Caramel Glaze,3600.0,Averie Cooks,4
Oreo-Fudge-Brownie-Pizza-1065868,Oreo Fudge Brownie Pizza,3300.0,"Dessert  Now, Dinner Later",4
Mint-Smores-Brownies-1098873,Mint S’mores Brownies,2460.0,Inside BruCrew Life,4
Paleo-Blender-Brownies-1217727,Paleo Blender Brownies,2400.0,Foraged Dish,4
Make-Caramel-Brownie-Souffles-with-Brownie-Mix-1021337,Make Caramel Brownie Soufflés with Brownie Mix,2100.0,The Naptime Chef,4
Salted-Caramel-Brownies-1520703,Salted Caramel Brownies,3000.0,What Charlotte Baked,4
Chocolate-Covered-Strawberry-Brownies-1502834,Chocolate Covered Strawberry Brownies,4200.0,A Latte Food,4
Fudgy-Brownie-Pie-with-Caramel-Sauce-633060,Fudgy Brownie Pie with Caramel Sauce,7500.0,Pillsbury.com,3
Chewy-Fudgy-Homemade-Brownies-769858,Chewy Fudgy Homemade Brownies,4200.0,Sally's Baking Addiction,4
Chocolate-Coconut-Brownies-SRC-1206195,Chocolate Coconut Brownies – SRC,1800.0,It Bakes Me Happy,4
Banana-Chickpea-Brownies-1231356,Banana Chickpea Brownies,3600.0,Happy Healthy Energy,4
Mocha-Brownies-with-Mocha-Caramel-Center-517956,Mocha Brownies with Mocha Caramel Center,3000.0,Joy of Kosher,4
Brownies-with-Raspberries-767865,Brownies with Raspberries,3300.0,Williams-Sonoma,3
Chocolate-Chip-Zucchini-Brownies-474147,Chocolate Chip Zucchini Brownies,3300.0,Two Peas & Their Pod,5
Peanut-Butter-Chocolate-Chip-Brownies-1299650,Peanut Butter Chocolate Chip Brownies,3000.0,Bunny's Warm Oven,4
Subtly-spicy-chocolate-chili-brownies-348345,Subtly Spicy Chocolate-Chili Brownies,3300.0,Every Day with Rachael Ray,5
Thin-Mint-Cookie-Crunch-Brownies-532081,Thin Mint Cookie Crunch Brownies,3600.0,"Baking and Cooking, A Tale of Two Loves",4
Double-chocolate-orange-brownies-331710,Double Chocolate Orange Brownies,2700.0,Food52,3
Ultimate-Chocolate-and-Peanut-Butter-Brownies-1063099,Ultimate Chocolate and Peanut Butter Brownies,4500.0,Deliciously Yum,4
Balsamic-Roasted-Cherry-Brownies-638399,Balsamic Roasted Cherry Brownies,3000.0,Glazed and Confused,4
Beer-Brownies-1039826,Beer Brownies,2400.0,The Seaside Baker,4
Classic-Fudge-Brownie-972691,Classic Fudge Brownie,4800.0,Whipped,4
Red-Velvet-Peppermint-Swirl-Brownies-1075529,Red Velvet-Peppermint Swirl Brownies,6600.0,MyRecipes,3
Dulce-de-Leche-Fluff-Brownies-672250,Dulce de Leche Fluff Brownies,3000.0,Better Homes and Gardens,3
Small-Batch-Brownies-1451733,Small-Batch Brownies,1980.0,Dessert for Two,4
Cassie_s-Zucchini-Brownies-Allrecipes,Cassie's Zucchini Brownies,2700.0,AllRecipes,4
Peanut-Butter-Brownies-489870,Peanut Butter Brownies,4200.0,Bake or Break,4
Fudgy-Cheesecake-Brownies-1552188,Fudgy Cheesecake Brownies,5100.0,Hugsand Cookies xoxo,4
Raw-Vegan-Espresso-Brownies-1328984,Raw Vegan Espresso Brownies,900.0,Food Doodles,4
Homemade-Brownies-Using-Homemade-Brownie-Mix-1250974,Homemade Brownies Using Homemade Brownie Mix,1620.0,Midget Momma,4
Marbled-Cheesecake-Brownies-1404104,Marbled Cheesecake Brownies,4500.0,RecipesPlus,3
Triple-Chocolate-Raspberry-Brownies-1275135,Triple Chocolate Raspberry Brownies,2100.0,Jade Louise Designs,4
Chocolate-Caramel-Brownies-489711,Chocolate Caramel Brownies,3900.0,Bake or Break,4
Coconut-Flour-Brownies-1077664,Coconut Flour Brownies,2700.0,Bargain Briana,3
4-Ingredient-No-Bake-Brownie-Bites-_Paleo_-1186525,4 Ingredient No Bake Brownie Bites (Paleo),1200.0,Delighted Momma,4
Brownie-Batter-Truffles-628750,Brownie Batter Truffles,3600.0,Confessions of a Cookbook Queen,3
Chocolate-Ganache-Brownies-1008916,Chocolate Ganache Brownies,3900.0,Bake or Break,4
Mint-Brownies-1282223,Mint Brownies,3600.0,One Sweet Appetite,4
Brownie-Chocolate-Chip-Cheesecake-AllRecipes,Brownie Chocolate Chip Cheesecake,4800.0,AllRecipes,5
Ferrero-Rocher-Brownie-Bites-1009256,Ferrero Rocher Brownie Bites,2700.0,Daydream Recipe,4
Nut-Free-Brownie-985032,Nut Free Brownie,3600.0,My Purple Spoon,4
Berry-Brownie-Trifle-474303,Berry Brownie Trifle,1200.0,Two Peas & Their Pod,5
Easy-One-Pot-Fudgy-Brownies-1293177,Easy One Pot Fudgy Brownies,3300.0,NeighborFood,4
S_mores-Brownie-Bars-1646191,S'mores Brownie Bars,3600.0,Kim's Cravings,4
Diet-Dr-Pepper-Brownies-_-a-Sweet-Spring-FUNd-Giveaway-1589553,Diet Dr Pepper® Brownies & a Sweet Spring FUNd Giveaway,1800.0,The Gardening Cook,4
Buckeye-Brownies-and-Our-One-Year-Blog-Anniversary-1100373,Buckeye Brownies and Our One Year Blog Anniversary,2700.0,Flavors By Four,4
Soft-and-Chewy-Brownie-Cookies-483985,Soft and Chewy Brownie Cookies,1800.0,Averie Cooks,4
Microwave-Double-Chocolate-Espresso-Brownies-1621612,Microwave Double Chocolate Espresso Brownies,1500.0,Family Fun Journal,4
Black-_-White-Brownie-Cupcakes-898561,Black & White Brownie Cupcakes,2400.0,Ghirardelli,4
Swirled-Cheesecake-Brownies-793905,Swirled Cheesecake Brownies,7200.0,Recipe.com,3
Loaded-Brownie-Cookies-1207744,Loaded Brownie Cookies,2100.0,A Nerd Cooks,4
Banana-Brownies-626981,Banana Brownies,4500.0,Madeleine Cocina,4
Decadent-Strawberry-Brownie-Tart-1634473,Decadent Strawberry Brownie Tart,4200.0,Crisco,3
One-Bowl-Coconut-Flour-Brownies-1021768,One Bowl Coconut Flour Brownies,2100.0,Cook Eat Paleo,4
Salted-Caramel-Brownies-1470323,Salted Caramel Brownies,3600.0,Bake or Break,4
Microwave-Mug-Brownie-1240562,Microwave Mug Brownie,1200.0,12Tomatoes,4
Buttered-Popcorn-Crunch-Brownies-975663,Buttered Popcorn Crunch Brownies,5400.0,How Sweet It Is,4
Better-Than-Boxed-Brownies-1354595,Better-Than-Boxed Brownies,4200.0,The Rehomesteaders,4
Mississippi-Mud-Brownies-Allrecipes,Mississippi Mud Brownies,2700.0,AllRecipes,4
Mocha-Toffee-Brownies-1323657,Mocha Toffee Brownies,1800.0,Jam Hands,4
Bourbon-Brownies-1416050,Bourbon Brownies,3300.0,Recipe.com,3
Healthy-Dark-Fudgy-Avocado-Brownies-_gluten-free_-484843,Healthy Dark Fudgy Avocado Brownies (gluten-free),2700.0,Averie Cooks,4
Easy-Fudge-Brownies-Allrecipes,Easy Fudge Brownies,2700.0,AllRecipes,3
Caramel-Hazelnut-Brownies-1023627,Caramel-Hazelnut Brownies,1800.0,Better Homes and Gardens,3
Cherry-Cheesecake-Brownies-1025718,Cherry Cheesecake Brownies,4800.0,Deliciously Yum,4
Raw-Chocolate-Coconut-Macaroons-_aka-better-brownie-bites_-630938,Raw Chocolate Coconut Macaroons (aka better brownie bites),1800.0,Homemade Mommy,3
Chocolate-Blood-Orange-Brownies-630895,Chocolate Blood Orange Brownies,2400.0,NorCal Coupon Gal,3
Brownies-Ii-Allrecipes,Brownies II,1800.0,AllRecipes,3
Chunky-Peanut-Butter-Stuffed-Brownies-961983,Chunky Peanut Butter Stuffed Brownies,5100.0,Snappy Gourmet,4
Oreo-Brownies_-a-Variation-of-Irresistible-Brownies-781989,"Oreo Brownies, a Variation of Irresistible Brownies",3300.0,On dine chez Nanou,4
Gingerbread-Brownies-481787,Gingerbread Brownies,2100.0,PaleOMG,5
Cookie-Dough-Cheesecake-Brownies-478635,Cookie Dough Cheesecake Brownies,5400.0,Life Made Simple,4
Oreo-Cream-Cheese-Swirl-Brownies-475198,Oreo Cream Cheese Swirl Brownies,3000.0,Annie's Eats,0
Pumpkin-Brownies-1309611,Pumpkin Brownies,4200.0,Sinfully Sweet,4
All-Purpose-Chocolate-Fudge-Brownies-1214879,All-Purpose Chocolate Fudge Brownies,2400.0,Hot Chocolate Hits,4
Ina-Garten_s-Outrageous-Brownies-1566638,Ina Garten's Outrageous Brownies,4200.0,The Crepes of Wrath,4
Lunch-Lady-Brownies-1003370,Lunch Lady Brownies,2700.0,Cupcake Diaries,4
Boyfriend-Brownies-AllRecipes-38636,Boyfriend Brownies,10800.0,AllRecipes,4
Salted-Caramel-Brownie-Bites-1633064,Salted Caramel Brownie Bites,2700.0,Domestically Speaking,4
Peanut-Butter-S_more-Brownies-1631107,Peanut Butter S'more Brownies,2400.0,Your Cup of Cake,4
Homemade-Chocolate-Brownies-1103247,Homemade Chocolate Brownies,2700.0,Deep South Dish,4
Oooey-Gooey-Fudgey-Brownies-990557,Oooey Gooey Fudgey Brownies,3900.0,How Sweet It Is,4
Snickers-Fudge-Brownies-1274825,Snickers Fudge Brownies,3300.0,Urban Girl Bakes,4
Marshmallow-Brownies-1329545,Marshmallow Brownies,2700.0,Cookistry,4
Peanut-Butter-Swirl-Brownies-1167306,Peanut Butter Swirl Brownies,3900.0,The Crepes of Wrath,4
Decadent-Dark-Chocolate-Brownies-1091181,Decadent Dark Chocolate Brownies,2700.0,Healthy Liv,4
Individual-Brownie-Trifles-1707293,Individual Brownie Trifles,1200.0,healthy weight watchers recipes,4
Chocolate-Brownie-Cake-1372909,Chocolate Brownie Cake,4500.0,I am baker,4
Marbled-Peanutty-Brownies-1073962,Marbled Peanutty Brownies,3300.0,"Life, Love and Good Food",4
Chocolate-Brownies-1398621,Chocolate Brownies,3300.0,RecipesPlus,3
Healthy_ish_-Single-Lady_-Vegan_-Molten-Fudge-Brownie-1034447,"Healthy(ish) Single-Lady, Vegan, Molten Fudge Brownie",1200.0,Top With Cinnamon,4
Chocolate-Chip-Blonde-Brownies-778863,Chocolate Chip Blonde Brownies,14400.0,The Foodie Army Wife,4
Crock-Pot-Brownie-S_mores-1593890,Crock Pot Brownie S'mores,9300.0,Recipes That Crock,4
Skillet-Brownies-with-Pretzel-Crust-1347197,Skillet Brownies with Pretzel Crust,3000.0,Life Currents,4
The-Ultimate-Healthy-Fudgy-Cocoa-Brownies-1054025,The Ultimate Healthy Fudgy Cocoa Brownies,3000.0,Amy's Healthy Baking,4
Black-and-White-Brownie-Sandwich-Cookies-1493453,Black and White Brownie Sandwich Cookies,3600.0,Bakers Royale,4
Best-Fudgy-Chocolate-Brownies-1296868,Best Fudgy Chocolate Brownies,2100.0,Pack Momma,4
Brownies-To-Die-For-Allrecipes,Brownies To Die For,3000.0,AllRecipes,4
Warm-Peanut-Butter-Brownies-1300578,Warm Peanut Butter Brownies,3000.0,Your Gluten Free Kitchen,4
Sugar-Free-Brownie-Batter-Bites-_S_-1642889,Sugar Free Brownie Batter Bites [S],1500.0,Gwen's Nest,4
Chocolate-Raspberry-Truffle-Brownies-985380,Chocolate Raspberry Truffle Brownies,3600.0,Garnish With Lemon,4
Skinny-Chocolate-Brownies-1075052,Skinny Chocolate Brownies,3000.0,Yummy Healthy Easy,4
Raspberry-Brownies-1327551,Raspberry Brownies,2400.0,Food Doodles,4
Pop-Rocks-Brownie-Bites-472374,Pop Rocks Brownie Bites,1200.0,Recipe Girl,4
Strawberry-Swirl-Brownies-1632228,Strawberry Swirl Brownies,3600.0,GoodLife Eats,4
1-Minute-Microwave-Brownie-Microwave-Mug-Meals-1455008,1 Minute Microwave Brownie-Microwave Mug Meals,360.0,Gemma's Bigger Bolder Baking,4
Bailey_s-Irish-Cream-Brownies-1545112,Bailey's Irish Cream Brownies,2700.0,Spicy Southern Kitchen,4
Orange-sesame-crunch-brownie-357283,Orange Sesame Crunch Brownie,3900.0,Dessert First,5
Extra-Thick-and-Fudgy-Homemade-Brownies-1090525,Extra Thick and Fudgy Homemade Brownies,2400.0,Lovely Little Kitchen,4
Outrageous-Brownies-1284346,Outrageous Brownies,3600.0,Barefoot Contessa,3
Skinny-Single-Serving-Microwave-Brownie-630555,Skinny Single-Serving Microwave Brownie,600.0,Amy's Healthy Baking,3
Easter-Egg-Brownies-1550939,Easter Egg Brownies,3600.0,Simply Stacie,4
Pink-Peppercorn-Brownies-567985,Pink Peppercorn Brownies,3300.0,Raspberri Cupcakes,4
Perfect-Fudgy-Brownies-1323652,Perfect Fudgy Brownies,4200.0,Jam Hands,4
Jupiter-Cone-Coffee-Brownie-Chunk-680785,Jupiter Cone Coffee Brownie Chunk,3900.0,Big Bang Bites,4
Pistachio-And-Cranberry-Brownies-1600160,Pistachio And Cranberry Brownies,2700.0,Delicious.,3
M_M-Brownie-Cookies-1217000,M&M Brownie Cookies,600.0,Something Swanky,4
Chocolate-Mousse-Brownies-1616488,Chocolate Mousse Brownies,3000.0,Creme de la Crumb,4
Best-Brownies-Allrecipes,Best Brownies,3600.0,AllRecipes,5
Baked-Caramel-Brownie-Balls-1511791,Baked Caramel Brownie Balls,1200.0,Wholefood Simply,4
Carob-Brownie-755558,Carob Brownie,1200.0,Fat Free Vegan Recipes,3
OREO-Brownie-Trifle-1224914,OREO Brownie Trifle,2100.0,365(ish) Days of Pinterest,4
PEEPS-Bunny-Brownies-1027789,PEEPS® Bunny Brownies,2400.0,The Tiptoe Fairy,4
Raw-Chocolate-Walnut-Brownies-_Vegan_-Gluten-Free_-1641278,"Raw Chocolate Walnut Brownies [Vegan, Gluten-Free]",3300.0,One Green Planet,3
Marshmallow-Swirl-Oreo-brownies-1339757,Marshmallow Swirl Oreo brownies,3600.0,Just Add Sprinkles,4
Brownie-Stuffed-Chocolate-Chip-Cookies-1047176,Brownie Stuffed Chocolate Chip Cookies,8100.0,Broma Bakery,4
Chocolate-Brownies-Allrecipes,Chocolate Brownies,1500.0,AllRecipes,4
Better-Than-Brownies-Smoothie-1191048,Better Than Brownies Smoothie,900.0,The House of Healthy,4
Double-Chocolate-Brownie-1587121,Double Chocolate Brownie,1440.0,Quest Nutrition,3
Zucchini-Brownies-968635,Zucchini Brownies,2700.0,Stockpiling Moms,4
Candied-Pecan-Brownies-635659,Candied Pecan Brownies,3600.0,Baked by an Introvert,3
Buckeye-Brownie-Cookies-576114,Buckeye Brownie Cookies,2100.0,Cookies & Cups,4
Coffee-Brownies-Made-with-Real-Coffee_-1432341,Coffee Brownies Made with Real Coffee!,2100.0,Recipe for Perfection,4
Dark-chocolate-and-cherry-brownies-302269,Dark Chocolate and Cherry Brownies,3900.0,I Adore Food!,5
Chewy-Fudge-Brownies-1354877,Chewy Fudge Brownies,2400.0,Slim Palate,4
Two-Ingredient-Pumpkin-Brownies-1314858,Two Ingredient Pumpkin Brownies,,Love Bakes Good Cakes,4
Chocolate-Buttermilk-Brownies-TasteOfHome,Chocolate Buttermilk Brownies,2100.0,Taste of Home,4
Brownie-Cupcakes-Martha-Stewart-195662,Brownie Cupcakes,3600.0,Martha Stewart,5
Semisweet-Chocolate-Brownies-1434853,Semisweet Chocolate Brownies,1800.0,Southern Food About.com,3
Andes-Mint-Brownies-899773,Andes Mint Brownies,2070.0,Averie Cooks,4
Brownie-Batter-Overnight-Oats-1077491,Brownie Batter Overnight Oats,2400.0,Nosh My Way,4
Chocolate-Zucchini-Brownies-1026037,Chocolate Zucchini Brownies,2700.0,The Dinner Mom,4
Vegan-Zucchini-Brownies-1053639,Vegan Zucchini Brownies,3600.0,The Live-In Kitchen,4
Red-Velvet-Chocolate-Swirl-Brownie-903018,Red Velvet Chocolate Swirl Brownie,7200.0,Duncan Hines Brand,3
Swirled-Naked-Fish-Stout-Brownies-1005849,Swirled Naked Fish Stout Brownies,900.0,A Kitchen Hoor's Adventures,4
Brownie-Frosting-622928,Brownie Frosting,1200.0,I am baker,3
Peanut-Butter-Cup-Crunch-Brownie-Bars-1004104,Peanut Butter Cup Crunch Brownie Bars,2700.0,Brown Eyed Baker,4
Peanut-Butter-Brownies-1446154,Peanut Butter Brownies,2700.0,Yammie's Glutenfreedom,4
Hazelnut-Brownies-1523674,Hazelnut Brownies,3000.0,DYI in PDX,4
Fudgy-Brownies-Ii-Allrecipes,Fudgy Brownies II,2700.0,AllRecipes,4
Chocolate-Peanut-Butter-Layer-Brownies-1071118,Chocolate Peanut Butter Layer Brownies,5100.0,Pack Momma,4
Almond-Flour-Chocolate-Brownies-1539694,Almond Flour Chocolate Brownies,3300.0,Reluctant Entertainer,4
Chewy-Milk-Chocolate-Brownies-896839,Chewy Milk Chocolate Brownies,2100.0,Recipe for Perfection,4
Brownie_peanut-Ice-Cream-Roll-My-Recipes,Brownie-Peanut Ice Cream Roll,3300.0,MyRecipes,4
Peanut-Butter-and-Brownie-Milkshake-634769,Peanut Butter and Brownie Milkshake,300.0,The Little Kitchen,3
Twix-Candy-Bar-Brownies-1358461,Twix Candy Bar Brownies,3900.0,Noble Pig,4
Caramel-Apple-Brownies-1294750,Caramel Apple Brownies,3900.0,Lemons for Lulu,4
Chocolate-Chip-Walnut-Brownies-1065801,Chocolate Chip Walnut Brownies,3900.0,Parade's Community Table,4
Nutella-Brownies-1494045,Nutella Brownies,2400.0,Ripped Recipes,3
Samoa-Brownies-1539234,Samoa Brownies,3600.0,A Brown Table,4
Tiramisu-Brownies-1061835,Tiramisu Brownies,5400.0,Mommy Enterprises,3
Pumpkin-Cheesecake-Skillet-Brownies-1093256,Pumpkin Cheesecake Skillet Brownies,3600.0,The Grant Life,4
Red-Velvet-Cream-Cheese-Brownies-1050577,Red Velvet Cream Cheese Brownies,3600.0,A Day in Candiland,4
Double-Layered-Peanut-Butter-Cup-Brownies-756536,Double-Layered Peanut Butter Cup Brownies,2280.0,Chelsea's Messy Apron,4
Guinness-Stout-Chocolate-Brownies-1565110,Guinness Stout Chocolate Brownies,18000.0,a trEATs affair,4
_skinny_-brownies-327857,"""Skinny"" Brownies",2400.0,Food52,3
Brownie-Cookie-Dough-Sandwiches-470631,Brownie Cookie Dough Sandwiches,3000.0,Tracey's Culinary Adventures,4
Coconut-Oil-Cocoa-Brownies-1488873,Coconut Oil Cocoa Brownies,2400.0,Scratch Eats,4
Salted-Caramel-Brownie-Cupcakes-1582397,Salted Caramel Brownie Cupcakes,,Sainsbury's Magazine,3
Fudgy-Rolo-Brownie-Cookies-374788,Fudgy Rolo Brownie Cookies,4200.0,Closet Cooking,5
Peanut-Caramel-Brownies-1477840,Peanut Caramel Brownies,600.0,The Little Epicurean,4
Peppermint-Pattie-Brownies-1497250,Peppermint Pattie Brownies,3900.0,popsugar.com,3
Alice-Medrich_s-Best-Cocoa-Brownies-1028182,Alice Medrich's Best Cocoa Brownies,3000.0,Refinery 29 ,3
Marbled-Red-Velvet-Cheesecake-Brownies-589865,Marbled Red Velvet Cheesecake Brownies,3900.0,The Novice Chef,4
Super-Thin-Chocolate-Brownies-1101083,Super-Thin Chocolate Brownies,3300.0,The Kitchn,4
Lemon-Brownies-1321748,Lemon Brownies,2700.0,What's For Supper,4
Truffle-Brownies-Martha-Stewart,Truffle Brownies,5400.0,Martha Stewart,4
Strawberry-Cheesecake-Brownies-1542237,Strawberry Cheesecake Brownies,5400.0,Spiced,4
Fudgy-Nutella-Triple-Chocolate-Brownies-1083466,Fudgy Nutella Triple Chocolate Brownies,420.0,Averie Cooks,4
The-Ultimate-Dark-and-Fudgy-Brownies-1539848,The Ultimate Dark and Fudgy Brownies,4500.0,Evil Twin Kitchen,4
Fudgy-Black-Bean-Brownies-759297,Fudgy Black Bean Brownies,3600.0,Serena Bakes Simply from Scratch,4
Double-Chocolate-Nutella-Toffee-Skillet-Brownie-1090521,Double Chocolate Nutella Toffee Skillet Brownie,2400.0,Wanna Be A Country Cleaver,4
The-Best-Low-Fat_-Low-Calorie-Brownies_-898365,"The Best Low Fat, Low Calorie Brownies!",3900.0,Skinny Sweets Daily,3
Paulines-Brownies-1237028,Pauline’s Brownies,2400.0,Simple Homemaking,4
Ooey-Gooey-Healthy-Breakfast-Brownie-1048714,Ooey-Gooey Healthy Breakfast Brownie,1500.0,Pink Recipe Box,4
Easy-Brownie-Mix-Cookies-1607115,Easy Brownie Mix Cookies,4500.0,AllRecipes,4
Nutty-Chocolate-Chip-Brownies-1565047,Nutty Chocolate Chip Brownies,7200.0,a trEATs affair,4
Brownie-Ice-Cream-with-Chewy-Brownie-Chunks-627779,Brownie Ice Cream with Chewy Brownie Chunks,1800.0,Barefeet In The Kitchen,3
Flourless-Brownie-Muffins-21-Day-Fix-Approved-1081345,Flourless Brownie Muffins – 21 Day Fix Approved,1800.0,Creat Bake Celebrate,3
Healthy-Brownies-_That-actually-taste-delicious__-1544531,Healthy Brownies (That actually taste delicious!),3300.0,Far From Normal,4
Peppermint-Bark-Brownies-966767,Peppermint Bark Brownies,3300.0,popsugar.com,3
Triple-Almond-Brownies-489223,Triple Almond Brownies,3600.0,Love and Olive Oil,4
Red-Velvet-White-Chocolate-Cheesecake-Brownie-1502493,Red Velvet White Chocolate Cheesecake Brownie,3000.0,Cook With Manali,3
Slutty-Cheesecake-Brownie-Bars-1601388,Slutty Cheesecake Brownie Bars,4800.0,Peas and Peonies,4
Brownie-Pudding-Cake-1698156,Brownie Pudding Cake,3000.0,Epicurious,3
Quinoa-Brownies-1107414,Quinoa Brownies,3600.0,Cooking Quinoa,4
Decadent-Dulce-De-Leche-Brownies-1584920,Decadent Dulce De Leche Brownies,2700.0,Chef Times Two,4
Double-Chocolate-Light-Brownies-1289176,Double Chocolate Light Brownies,1800.0,Katie Harvey,4
Oatmeal-Brownie-Bites-1283516,Oatmeal Brownie Bites,1200.0,Uncruel Eats,4
Pumpkin-Swirl-Brownies-1299651,Pumpkin Swirl Brownies,3900.0,Self Proclaimed Foodie,4
Double-Espresso-Brownies-1231669,Double Espresso Brownies,4800.0,All Day I Dream About Food,4
Emergency-Small-Batch-Brownies-627859,Emergency Small Batch Brownies,2100.0,The Craving Chronicles,3
Chewy-Cocoa-Brownies-AllRecipes,Chewy Cocoa Brownies,2700.0,AllRecipes,5
Cheesecake-Brownies-1023629,Cheesecake Brownies,2400.0,Better Homes and Gardens,3
21-Day-Fix-Secret-Ingredient-Brownies-_No-Beans__-1415428,21 Day Fix Secret Ingredient Brownies {No Beans!},2700.0,The Foodie And The Fix,4
Salted-Caramel-Brownies-475710,Salted Caramel Brownies,4500.0,Annie's Eats,3
Vegan-Fudge-Brownies-1350619,Vegan Fudge Brownies,3000.0,Chocolate and Carrots,4
Confetti-Cake-Batter-Brownies-1584070,Confetti Cake Batter Brownies,2400.0,Brooklyn Farm Girl Garden,4
Salted-Caramel-Toffee-Brownies-1625801,Salted Caramel Toffee Brownies,2100.0,Printable Crush,4
Caramel-Pretzel-Brownies-1473538,Caramel Pretzel Brownies,2700.0,A Little Bite Of Life,4
White-Chocolate-Amaretto-Brownies-677222,White Chocolate Amaretto Brownies,1200.0,My Gourmet Connection,4
Better-Than-a-Box-Mix-Brownies-1012589,Better Than a Box Mix Brownies,3300.0,Not Starving Yet,4
Oreo-and-peanut-butter-brownie-cakes-334605,Oreo and Peanut Butter Brownie Cakes,2400.0,Picky Palate,5
Ooey-Gooey-Smores-Brownie-Bars-485490,Ooey Gooey S’mores Brownie Bars,3600.0,The Comfort of Cooking,5
