,rec_name,tot_time_seconds,rec_source,rating
Fudgy-Avocado-Brownies-1585281,Fudgy Avocado Brownies,3060.0,Beachbody,3
Quick-And-Easy-Brownies-Allrecipes,Quick and Easy Brownies,2400.0,AllRecipes,5
Katie_s-Ultimate-Unbaked-Brownies-1183399,Katie's Ultimate Unbaked Brownies,600.0,Eating Birdfood,4
Cocoa-Brownies-1153215,Cocoa Brownies,2100.0,Good Housekeeping,3
Slow-Cooker-Fudge-Brownies-1250750,Slow Cooker Fudge Brownies,2700.0,Everyday Good Thinking,4
Paleo-Coconut-Flour-Brownies-1003566,Paleo Coconut Flour Brownies,3600.0,Some DIYs,4
Brownie-strawberry-Santa-hats-1419230,Brownie strawberry Santa hats,1200.0,I Heart Nap Time,4
Raw-Vegan-_Skillet_-Brownies-1690107,"Raw Vegan ""Skillet"" Brownies",1800.0,Fork and Beans,4
Fudgy-Cocoa-Brownies-478471,Fudgy Cocoa Brownies,3300.0,Life Made Simple,4
Christmas-Tye-Dyed-Cheesecake-Brownies-471366,Christmas Tye Dyed Cheesecake Brownies,3900.0,Southern Plate,5
Turtle-Brownies-1237816,Turtle Brownies,4200.0,Traveling Mom,4
Peanut-Butter-Brownie-Dip-1685697,Peanut Butter Brownie Dip,900.0,Kleinworth Co.,4
Avocado-Brownies-601685,Avocado Brownies,2700.0,Stronger Together,3
Flour-less-Fudgy-Brownie-791827,Flour-less Fudgy Brownie,2700.0,Bravo for Paleo,4
Easy-Brownie-1072764,Easy Brownie,1500.0,Mandy's Recipe Box,4
Microwave-Brownie-1067674,Microwave Brownie,1200.0,The Seaman Mom,4
Clean-Eating-Zucchini-Brownies-1613321,Clean Eating Zucchini Brownies,3000.0,ifoodreal,4
Cakey-Brownies-1117274,Cakey Brownies,2400.0,Feasting on Fruit,4
Fudgy-graveyard-brownies-334805,Fudgy Graveyard Brownies,2400.0,Picky Palate,5
Cinnamon-Pumpkin-Brownie-1120463,Cinnamon Pumpkin Brownie,3300.0,Mama Smiles,4
Peppermint-pattie-brownies-333252,Peppermint Pattie Brownies,5400.0,How Sweet It Is,5
Chocolate-Banana-Chickpea-Brownies-1685670,Chocolate Banana Chickpea Brownies,2100.0,Fit University,4
Brownie-Bottom-Ice-Cream-Pie-1694466,Brownie Bottom Ice Cream Pie,900.0,Sugar Dish Me,4
Rocky-Road-Brownies-1083238,Rocky Road Brownies,4200.0,Tried and Tasty,4
Pumpkin-Swirl-Brownies-1312850,Pumpkin Swirl Brownies,4500.0,"Dessert  Now, Dinner Later",4
Cheesecake-Brownie-631335,Cheesecake Brownie,3600.0,All Food Recipes,3
Sour-Cream-Brownies-490007,Sour Cream Brownies,3720.0,Bake or Break,4
Triple-Chocolate-Nutella-Brownies-1612096,Triple Chocolate Nutella Brownies,3300.0,The Domestic Rebel,4
Scribble-Brownies-1219452,Scribble Brownies,600.0,Betty Crocker,3
Brownie-Delight-1002382,Brownie Delight,1200.0,Lil' Luna,4
Spicy-Fudge-Brownies-1622738,Spicy Fudge Brownies,2400.0,The Chef Next Door Michigan,4
Easy-Brownie-1353892,Easy Brownie,3600.0,12Tomatoes,4
Cosmic-Brownie-Milkshake-1657712,Cosmic Brownie Milkshake,2100.0,"Aww, Sam",4
Quick-and-Easy-Brownies-_Like-a-Box-Mix__-1015038,Quick and Easy Brownies {Like a Box Mix!},2400.0,"Life, Love and Sugar",4
Chocolate-Fudge-Brownie-896869,Chocolate Fudge Brownie,2400.0,Recipe for Perfection,4
Applebee_s-Blondie-Brownie-1514045,Applebee's Blondie Brownie,2400.0,FoodGaZm... fattaincassa,4
Thick-Fudge-Brownies-1033707,Thick Fudge Brownies,4200.0,Mandy's Recipe Box,4
Carmel-Brownie-Tarts-571685,Carmel Brownie Tarts,2100.0,Bakers Royale,5
Pumpkin-swirl-brownies-307116,Pumpkin-Swirl Brownies,4500.0,Smitten Kitchen,5
Better-than-Anything-Brownies-626567,Better than Anything Brownies,3000.0,Like Mother Like Daughter,3
My-Favorite-Brownies-1223665,My Favorite Brownies,3000.0,Culinary Couture,4
Brownie-with-Truffle-Mousse-1375799,Brownie with Truffle Mousse,5400.0,VeryBestBaking,3
Halloween-Brownies-Martha-Stewart,Halloween Brownies,4200.0,Martha Stewart,4
World_s-Best-Fudgy-Brownies-1222972,World's Best Fudgy Brownies,2100.0,Yummy Healthy Easy,4
Chocolate-Brownie-Cookies-456821,Chocolate Brownie Cookies,2100.0,Williams-Sonoma,5
S_mores-Muddy-Buddies-Brownies-1163164,S'mores Muddy Buddies® Brownies,4200.0,Betty Crocker,3
Peppermint-Patty-Brownies-1616243,Peppermint Patty Brownies,1500.0,Amanda's Cookin',4
S_more-Brownies-1174955,S'more Brownies,5400.0,Betty Crocker,3
Junk-Food-Brownies-1484418,Junk Food Brownies,2100.0,Baking A Moment,4
Brownie-Bowl-Sundaes-1253655,Brownie Bowl Sundaes,1800.0,Fitness Food Diva,4
Cheesecake-Brownies-1346633,Cheesecake Brownies,4500.0,Something Swanky,4
Red_-White-and-Blue-Fruit-and-Brownie-Skewers-1080535,"Red, White and Blue Fruit and Brownie Skewers",1200.0,Cupcake Diaries,4
Tiramisu-brownies-357786,Tiramisu Brownies,1800.0,My Baking Addiction,5
Creme-de-Menthe-Brownies-1639834,Creme de Menthe Brownies,3900.0,Better Homes and Gardens,3
Raw-Walnut-Brownies-1677890,Raw Walnut Brownies,600.0,The Healthy Maven,4
Lighter-Brownies-1155977,Lighter Brownies,9300.0,Good Housekeeping,3
Espresso-fudge-brownies-345415,Espresso Fudge Brownies,4500.0,Elana's Pantry,5
Fudgy-Brownies-1032409,Fudgy Brownies,2700.0,Tastes of Lizzy T,4
Black-and-White-Brownies-461511,Black and White Brownies,10200.0,Daisy Brand Sour Cream,4
Katharine-Hepburns-Brownies-1214009,Katharine Hepburn’s Brownies,3600.0,New York Times Cooking,3
Cookie-Butter-Brownies-1126355,Cookie Butter Brownies,1800.0,Honest Cooking,3
Slow-Cooker-Hot-Chocolate-Brownies-1702434,Slow Cooker Hot Chocolate Brownies,3000.0,Slow Cooker Gourmet,4
Loaded-Junk-Food-Brownies-771580,Loaded Junk Food Brownies,10800.0,Love and Olive Oil,4
Brownie-Chocolate-Chip-Cookie-Dough-Sandwich-Cookies-1690379,Brownie Chocolate Chip Cookie Dough Sandwich Cookies,4500.0,Tara's Multicultural Table,4
Coconut-Macaroon-Brownies-1628111,Coconut Macaroon Brownies,3600.0,Creations by Kara,4
Mochi-Brownie-1167612,Mochi Brownie,3600.0,Lady and Pups,4
Triple-bypass-brownies-365575,Triple Bypass Brownies,3600.0,Jo Cooks,5
Brownie-cookies-332528,Brownie Cookies,1800.0,Food52,3
Peppermint-brownies-369318,Peppermint Brownies,3900.0,My Baking Addiction,5
Butterfinger-brownies-369166,Butterfinger Brownies,3000.0,My Baking Addiction,5
Ice-cream-sundae-brownies-334988,Ice Cream Sundae Brownies,3900.0,Picky Palate,5
Easy-Krackle-Brownies-1497755,Easy Krackle Brownies,2100.0,"Oh, Sweet Basil",4
Homemade-Saucepan-Brownies-1596713,Homemade Saucepan Brownies,2100.0,Lori Ann's Food & Fam,4
Coconut-Macaroon-Brownies-1180894,Coconut Macaroon Brownies,2400.0,Carolyn Blogs,4
Lunch-Lady-Brownies-1503448,Lunch Lady Brownies,4200.0,Joy in Every Season,4
Pumpkin-Oreo-Brownies-1355769,Pumpkin Oreo Brownies,1800.0,Dizzy Busy and Hungry,4
Brown-Sugar-Brownies-Allrecipes,Brown Sugar Brownies,2700.0,AllRecipes,4
Chocolate-Brownie-1628457,Chocolate Brownie,2700.0,Cooking  And Cooking,4
n-Layer-Brownies-490029,n-Layer Brownies,4020.0,Bake or Break,4
Fudgy-Salted-Brownies-1019090,Fudgy Salted Brownies,4500.0,popsugar.com,3
ROLO-snowflake-brownies-1382151,ROLO snowflake brownies,3600.0,I Heart Nap Time,4
Caramel-Filled-Brownies-470227,Caramel-Filled Brownies,3900.0,Tracey's Culinary Adventures,5
Nutella-Brownies-1542882,Nutella Brownies,2400.0,Netmums,3
Paleo-Caramel-Brownies-1639975,Paleo Caramel Brownies,1800.0,Elana's Pantry,4
Dark-Chocolate-Banana-Brownies-1595956,Dark Chocolate Banana Brownies,1800.0,Food Done Light,4
Fudgy-Black-Bean-Brownies-1702431,Fudgy Black Bean Brownies,3000.0,Cleveland Clinic,4
Oreo-Brownies-1107646,Oreo Brownies,3600.0,Recipe Girl,4
Brownie-Trifle-1475831,Brownie Trifle,6000.0,Betty Crocker,3
Fudge-Brownie-Bar-1616001,Fudge Brownie Bar,4200.0,Kevin and Amanda,4
Brownie-Batter-Dip-577821,Brownie Batter Dip,1500.0,Life in the Lofthouse,4
Double-Chocolate-Heath-Brownies-1629860,Double Chocolate Heath Brownies,3000.0,this wild season,3
Easy-to-cook_-NO-OVEN_-brownies-1358704,"Easy-to-cook, NO OVEN, brownies",900.0,Food Republic info,4
Smore-Brownies-1182290,S’more Brownies,900.0,Making of a Mom,4
Over-the-top-brownies-369312,Over The Top Brownies,3600.0,My Baking Addiction,5
Marbled-Cheesecake-Brownies-1205537,Marbled Cheesecake Brownies,3600.0,Tidy Mom,4
Bog-Hollow-Cranberry-Brownies-1051526,Bog Hollow Cranberry Brownies,2700.0,A Family Feast,4
Waffle-Brownies-1231509,Waffle Brownies,1800.0,Teas and Cookies,4
Red-Velvet-Cream-Cheese-Brownies-932603,Red Velvet Cream Cheese Brownies,2400.0,Flavor The Moments,4
White-Chocolate-Brownies-683534,White Chocolate Brownies,3300.0,Better Homes and Gardens,3
Cranberry-Brownies-1355000,Cranberry Brownies,2400.0,Bakerita,4
Chocolate-Chip-Cookie-Brownies-1621493,Chocolate Chip Cookie Brownies,3900.0,Reynolds Kitchens,3
Give-me-S_More-Brownies-1058634,Give me S'More Brownies,2100.0,Savory Experiments,4
Thin-Mint-Brownies-1634722,Thin Mint Brownies,2400.0,Kevin and Amanda,4
Brownie-Waffles-1169916,Brownie Waffles,360.0,Rachel Cooks,4
Gooey-Yummy-Chocolate-Brownies-1574326,Gooey Yummy Chocolate Brownies,2400.0,Lisa G Cooks,4
Fudgey-Cheesecake-Brownies-1634760,Fudgey Cheesecake Brownies,5400.0,Chew Out Loud,4
Oreo-Truffle-Brownies-1208424,Oreo Truffle Brownies,3900.0,Pink Parsley,4
Brownie-Stuffed-Brownies-627430,Brownie-Stuffed Brownies,3000.0,Food Beast,3
Salted-Caramel-Brownies-902494,Salted Caramel Brownies,3600.0,Smitten Kitchen,4
5-Min-Prep-SMores-Brownies-500669,5 Min Prep S’Mores Brownies,1800.0,Southern Plate,4
Avocado-Brownie-1187597,Avocado Brownie,3000.0,Cave Food Kitchen,4
Creme-Egg-Brownies-1560009,Creme Egg Brownies,6300.0,Hezzi-D's Books and Cooks,4
Fudgy-Brownies-1523867,Fudgy Brownies,2700.0,Doing Splendid,4
The-Best-Brownies-in-the-World-1555925,The Best Brownies in the World,1800.0,Half Hour Meals,4
Buckeye-Brownies-482523,Buckeye Brownies,5700.0,Brown Eyed Baker,4
Oreo-Brownies-1293750,Oreo Brownies,600.0,Recipe.com,3
Red-Velvet-Brownies-1539539,Red Velvet Brownies,1920.0,Mandy's Recipe Box,4
Chewy-Peanut-Butter-Brownies-1687548,Chewy Peanut Butter Brownies,2400.0,AllRecipes,4
Chewy-Chocolate-Keto-Fudge-Brownie-Bites-1706837,Chewy Chocolate Keto Fudge Brownie Bites,3300.0,Wicked Stuffed,4
Brownie-ice-cream-pizza-298805,Brownie Ice Cream Pizza,2580.0,Unilever North America,4
Basic-Brownies-1167480,Basic Brownies,,Love Bakes Good Cakes,4
Marshmallow-Frosted-Brownies-630667,Marshmallow Frosted Brownies,2400.0,Mommy's Kitchen,3
Flourless-Brownies-1047368,Flourless Brownies,2700.0,Grok Grub,4
Raspberry-White-Chocolate-Brownies-1128811,Raspberry White Chocolate Brownies,1800.0,Julie's Eats & Treats,4
Diet-Coke-Brownies-1593879,Diet Coke Brownies,2700.0,Eat Yourself Skinny,4
Better-Than-Crack-Brownies-678708,Better-Than-Crack Brownies,2400.0,How Sweet It Is,4
Fudgy-Dark-Chocolate-Chip-Brownies-1666666,Fudgy Dark Chocolate Chip Brownies,2400.0,The Sugar Coated Cottage,4
Sno-Ball-Brownies-1043377,Sno Ball Brownies,1500.0,South Your Mouth,4
Coconut-Oil-Brownies-1057294,Coconut Oil Brownies,3000.0,Handle the Heat,4
German-Chocolate-Brownies-In-a-Jar-1698059,German Chocolate Brownies In a Jar,4200.0,Foodie Crush,4
Gluten-Free-Black-Bean-Hemp-Brownie-1699559,Gluten-Free Black Bean Hemp Brownie,2700.0,Julie Daniluk,4
Red-Velvet-Cheesecake-Swirl-Brownies-626102,Red Velvet Cheesecake Swirl Brownies,3600.0,Sally's Baking Addiction,3
Vegan-Brownies-Allrecipes,Vegan Brownies,3000.0,AllRecipes,4
Strawberry-Brownies-989748,Strawberry Brownies,1800.0,familysavvy.com,4
S_mores-Brownies-1479613,S'mores Brownies,3300.0,Hugsand Cookies xoxo,4
Beer-Brownies-1172704,Beer Brownies,3900.0,Frites & Fries,4
Red-Velvet-Oreo-Brownies-679251,Red Velvet Oreo Brownies,8700.0,Sally's Baking Addiction,4
Reese_s-Brownies-1000522,Reese's Brownies,2700.0,The Grant Life,4
Apple-Brownies-Allrecipes,Apple Brownies,3600.0,AllRecipes,5
Chocolate-Covered-Strawberry-Brownies-771543,Chocolate Covered Strawberry Brownies,2400.0,Chocolate Moosey,4
Nutter-Butter-Truffle-Brownies-1311138,Nutter Butter Truffle Brownies,1800.0,Crazy For Crust,4
Cappuccino-Brownies-Allrecipes,Cappuccino Brownies,32700.0,AllRecipes,4
Spooky-Boo-Brownies-757520,Spooky Boo Brownies,10500.0,Betty Crocker,3
Chewy-Brownies-482213,Chewy Brownies,3000.0,Brown Eyed Baker,4
Perfect-Brownie-in-Mug-5-Ingredient-Microwave-1163214,Perfect Brownie in Mug – 5-Ingredient Microwave,300.0,Eugenie Kitchen,4
Brownie-Cheesecake-1158350,Brownie Cheesecake,19500.0,Good Housekeeping,3
Brownie-Brittle-1198773,Brownie Brittle,2400.0,Kleinworth Co.,4
Cookies-N-Cream-Oreo-Fudge-Brownies-630080,Cookies ‘N Cream Oreo Fudge Brownies,3600.0,Kevin and Amanda,3
Tiramisu-Brownies-1205528,Tiramisu Brownies,4200.0,Tidy Mom,4
Nutella-Brownies-1374177,Nutella Brownies,2400.0,The Vanilla Bean Blog,4
Crockpot-Turtle-Brownie-Recipe_-1699978,Crockpot Turtle Brownie Recipe!,3900.0,Passion For Savings,4
Refrigerator-Bakery-Brownies-1234230,Refrigerator Bakery Brownies,3000.0,The Live-In Kitchen,4
Homemade-Little-Debbie-Cosmic-Brownies-578930,Homemade Little Debbie Cosmic Brownies,2100.0,Averie Cooks,4
5-Minute-Brownie-Waffles-1257822,5-Minute Brownie Waffles,600.0,Just a Taste,4
Marshmallow-Crisp-Brownies-902127,Marshmallow-Crisp Brownies,600.0,Recipe.com,3
Caramel-Brownie-Truffles-969849,Caramel Brownie Truffles,4500.0,Year-Round Giving,4
Strawberry-Brownie-Kisses-_FWCon-1062176,Strawberry Brownie Kisses #FWCon,3300.0,Life Tastes Good,3
Apple-Sauce-and-Walnut-Brownie-Cake-1689914,Apple Sauce and Walnut Brownie Cake,2100.0,Love Foodies,4
Apple-Brownies-1306764,Apple Brownies,3300.0,Basilmomma,4
Better-than-Brownies-Chocolate-Cookies-1512657,Better-than-Brownies Chocolate Cookies,1200.0,Family Spice,4
Altoid-Brownies-1062869,Altoid Brownies,3000.0,Frites & Fries,4
Copycat-Sheila-G_s-Brownie-Brittle-1334926,Copycat Sheila G's Brownie Brittle,2700.0,Fluster Buster,4
Rich-Little-Brownies-With-Matcha-Glaze-767178,Rich Little Brownies With Matcha Glaze,2700.0,My Name is Yeh,4
Bacon-Brownies-1609963,Bacon Brownies,3900.0,AllRecipes,4
Salted-Caramel-Skillet-Brownie-1116222,Salted Caramel Skillet Brownie,3600.0,Broma Bakery,4
Lemon-Brownies-1016065,Lemon Brownies,3900.0,The Taylor House,4
Susan_s-Brownies-1691391,Susan's Brownies,2100.0,Vintage Recipe Project,4
Brookes-Best-Bombshell-Brownies-1349519,Brooke’s Best Bombshell Brownies,3900.0,AlloverUnique,4
Simplest-Homemade-Fudgy-Brownies-488410,Simplest Homemade Fudgy Brownies,4800.0,GoodLife Eats,4
Easy-One-Pot-Fudgy-Brownies-600647,Easy One Pot Fudgy Brownies,3300.0,NeighborFood,3
Rocky-Road-Brownies-1517452,Rocky Road Brownies,2100.0,Life in the Lofthouse,4
Rocky-Road-Brownies-1588400,Rocky Road Brownies,10200.0,Betty Crocker,3
Zingerman_s-Black-Magic-Brownies-781324,Zingerman's Black Magic Brownies,3600.0,Brown Eyed Baker,4
Fudgy-Lemon-Brownies-1585418,Fudgy Lemon Brownies,2100.0,The Domestic Rebel,4
Apple-Brownies-1329617,Apple Brownies,3300.0,12Tomatoes,4
DIY-Brownie-Mix-1641115,DIY Brownie Mix,2700.0,Organic Mom in the Kitchen,4
Buckeye-Brownies-1013408,Buckeye Brownies,1800.0,Yammie's Noshery,4
Buckeye-Brownie-Cookies-1621559,Buckeye Brownie Cookies,1500.0,FoodGaZm... fattaincassa,4
Peanut-Butter-Brownies-1037890,Peanut Butter Brownies,2400.0,Mandy's Recipe Box,4
Chocolate-Lentil-Brownies-1681517,Chocolate Lentil Brownies,3300.0,Yummy Mummy Club CA,3
Maddy_s-favorite-brownie-sundaes-298414,Maddy's Favorite Brownie Sundaes,600.0,Unilever North America,4
Salted-Caramel-Brownies-593874,Salted Caramel Brownies,3000.0,My Baking Addiction,4
Dark-Chocolate-Avocado-Brownies-1693123,Dark Chocolate Avocado Brownies,2700.0,Running in a skirt,4
French-Chocolate-Brownies-683104,French Chocolate Brownies,5400.0,Brown Eyed Baker,4
Black-Forest-Brownies-1197813,Black Forest Brownies,3000.0,Mandy's Recipe Box,4
Strawberry-Chocolate-Brownies-1053395,Strawberry Chocolate Brownies,3300.0,Upstate Ramblings,4
Monster-Brownies-1312035,Monster Brownies,1800.0,Kleinworth Co.,4
Stadium-Brownies-1322177,Stadium Brownies,12600.0,Betty Crocker,3
Gluten-Free-Black-Bean-Hemp-Brownie-1699518,Gluten-Free Black Bean Hemp Brownie,2700.0,Julie Daniluk,4
Gooey-Peanut-Butter-Chocolate-Chip-Brownies-1047245,Gooey Peanut Butter Chocolate Chip Brownies,2700.0,Mind Over Batter,4
Dreamy-Oreo-Brownies-1077580,Dreamy Oreo Brownies,2700.0,Cookies & Cups,4
Peeps-Sunflower-Brownies-1049454,Peeps Sunflower Brownies,3240.0,The Semisweet Sisters,4
Strawberry-Brownie-Trifle-1641993,Strawberry Brownie Trifle,2100.0,Lynn's Kitchen Adventures,4
Slutty-Brownies-With-White-Chocolate-Chips-979647,Slutty Brownies With White Chocolate Chips,3600.0,Julia's Album,4
Brownie-batter-chocolate-chip-cookies-334674,Brownie Batter Chocolate Chip Cookies,2400.0,Picky Palate,5
Insane-Zany-Brownies-1271829,Insane Zany Brownies,3600.0,Marilyn's Treats,4
The-Baked-Brownie-1222521,The Baked Brownie,3000.0,Bakerita,4
Double-Chocolate-Brownies-1110169,Double Chocolate Brownies,3300.0,Pastry Affair,4
Classic-Brownies-1009532,Classic Brownies,4800.0,Chasing Delicious,4
Cauliflower-Protein-Brownies-1638198,Cauliflower Protein Brownies,1200.0,Honestly Healthy,3
Cappuccino-Brownies-1249747,Cappuccino Brownies,3000.0,Gabitza's Green Kitchen,4
Espresso-Brownies-989959,Espresso Brownies,2400.0,Olives-n-Okra,4
Dark-Chocolate-Brownies-501018,Dark Chocolate Brownies,3900.0,The Pioneer Woman,4
Snickers-Brownies-1580755,Snickers Brownies,3000.0,Create Bake Make,4
Slow-Cooker-Baby-Bok-Choy-Brownies-1706231,Slow Cooker Baby Bok Choy Brownies,3300.0,Jade,3
Red-Velvet-Cheesecake-Brownies-1000538,Red Velvet Cheesecake Brownies,4500.0,Butter With A Side Of Bread,4
Awesome-Flourless-Brownies-_means-Gluten-Free__-1615829,Awesome Flourless Brownies (means Gluten Free!),3000.0,Happily Unprocessed,4
Roberts-Absolute-Best-Brownies-1278772,Robert’s Absolute Best Brownies,1800.0,Leite's Culinaria,4
Soft_-Chewy-Brownies-from-Scratch-1096780,"Soft, Chewy Brownies from Scratch",2100.0,Curried Cantaloupe,4
3-Ingredient-Nutella-Brownies-1566271,3 Ingredient Nutella Brownies,2400.0,Moments with Mandi,4
One-Bowl-Brownies-1072993,One Bowl Brownies,2700.0,"Chocolate, Chocolate and More",4
Reese_s-Egg-Brownie-Bombs-1549762,Reese's Egg Brownie Bombs,4500.0,The Domestic Rebel,4
