,rec_name,tot_time_seconds,rec_source,rating
Peppermint-Pattie-Brownies-1349267,Peppermint Pattie Brownies,4200.0,Serena Lissy,4
Chocolate-Chip-Brownies-1371653,Chocolate Chip Brownies,2100.0,Heavenly Homemakers,4
Chocolate-Peanut-Butter-Cup-S_mores-Brownies-1183849,Chocolate Peanut Butter Cup S'mores Brownies,6300.0,Nutmeg Nanny,4
Spicy-Caramel-Brownies-1086187,Spicy Caramel Brownies,7200.0,MyRecipes,3
Strawberry-Swirl-Brownies-1167542,Strawberry Swirl Brownies,2460.0,Dessert for Two,4
Brownie-Trifle-1075985,Brownie Trifle,1500.0,MyRecipes,3
Peanut-Butter-Cookie-Dough-Topped-Brownies-1565107,Peanut Butter Cookie Dough Topped Brownies,10800.0,a trEATs affair,4
High-Altitude-Deep-Dish-Brownies-Allrecipes,High Altitude Deep Dish Brownies,3000.0,AllRecipes,5
After-School-Butterscotch-Brownies-1087147,After-School Butterscotch Brownies,3300.0,Holidays,4
Mocha-Brownies-1101481,Mocha Brownies,3600.0,$5 Dinners,4
Chocolate-Souffle-Brownies-1235327,Chocolate Soufflé Brownies,3300.0,Sifting Focus,4
Thin-Mint-Brownies-1473341,Thin Mint Brownies,2400.0,"Dinners, Dishes and Desserts",4
Chocolate-Brownie-Chunk-Ice-Cream-1113255,Chocolate Brownie Chunk Ice Cream,3000.0,Ice Cream Inspiration,4
Chocolate-Brownie-Peanut-Butter-Macaroon-Bites-1511093,Chocolate Brownie Peanut Butter Macaroon Bites,1800.0,Ceara's Kitchen,4
MY-WELLNESS-BROWNIES-1080326,MY WELLNESS BROWNIES,2700.0,Bella J,4
Nutella-Cheesecake-Brownies-1493796,Nutella Cheesecake Brownies,4500.0,Life Made Simple,4
Brownie-Caramel-Sandwich-Cookies-1209253,Brownie Caramel Sandwich Cookies,3300.0,Bakerella,4
Black-Bean-Brownies-634893,Black Bean Brownies,3300.0,doTERRA,3
Red-Velvet-Cheesecake-Brownies-1463814,Red Velvet Cheesecake Brownies,3600.0,Inside BruCrew Life,4
Buckeye-Brownie-Cookies-1520008,Buckeye Brownie Cookies,1980.0,Amanda's Cookin',4
Salted-White-Chocolate-Brownies-with-Bittersweet-Chocolate-Chunks-and-Macadamia-Nuts-1053977,Salted White Chocolate Brownies with Bittersweet Chocolate Chunks and Macadamia Nuts,3600.0,The Spiced Life,4
German-Chocolate-Caramel-Brownies-1288519,German Chocolate Caramel Brownies,2700.0,Hugsand Cookies xoxo,4
3-Layer-Peanut-Butter-Brownies-780406,3 Layer Peanut Butter Brownies,4200.0,Who Needs A Cape,4
Zucchini-Brownies-1233890,Zucchini Brownies,2700.0,Creations by Kara,4
Rocky-Road-Fudge-Brownies-1158631,Rocky Road Fudge Brownies,3600.0,Diethood,4
Grammy-McCarthy_s-Brownies-1131370,Grammy McCarthy's Brownies,3000.0,This Week for Dinner,4
BACON-BROWNIES-1015625,BACON BROWNIES,2100.0,Nigella,3
Browned-Butter-Brownies-1377846,Browned Butter Brownies,3300.0,Food Charlatan,4
German-Chocolate-Brownies-592539,German Chocolate Brownies,3600.0,Brown Eyed Baker,4
Peanut-Butter-Cup-Brownies-with-Oreo-Crust-631984,Peanut Butter Cup Brownies with Oreo Crust,2100.0,Crazy For Crust,3
Wicked-Brownies-Allrecipes,Wicked Brownies,3600.0,AllRecipes,3
Sparkly-brownie-coins-346881,Sparkly Brownie Coins,3000.0,Every Day with Rachael Ray,3
My-Favourite-Peanut-Butter-Brownies-1217075,My Favourite Peanut Butter Brownies,2400.0,I'd Much Rather Bake Than...,4
Biscoff-Brownie-Cake-1264032,Biscoff Brownie Cake,4500.0,Bakers Royale,4
Brownie-Batter-Pancakes-1121975,Brownie Batter Pancakes,900.0,"Dinners, Dishes and Desserts",4
Mexican-Hot-Chocolate-Brownies-1205761,Mexican Hot Chocolate Brownies,3900.0,Delicious Knowledge,4
Flourless-Zucchini-Brownies-631194,Flourless Zucchini Brownies,3600.0,Delighted Momma,3
Peanut-Butter-Chocolate-Cheesecake-Brownies-1183712,Peanut Butter Chocolate Cheesecake Brownies,4800.0,Nutmeg Nanny,4
Caramel-Apple-Brownie-895953,Caramel Apple Brownie,4200.0,Foodie Crush,4
Smore-Brownie-Batter-Bars-1074573,S’more Brownie Batter Bars,1500.0,Tastes of Lizzy T,4
Healthified-Chocolate-Lovers_-Brownies-1489767,Healthified Chocolate Lovers' Brownies,6300.0,Betty Crocker,3
Marbled-Brownies-1012148,Marbled Brownies,3300.0,Turnips 2 Tangerines,4
Copycat-Cosmic-Brownies-1325936,Copycat Cosmic Brownies,3600.0,A Spark of Creativity,4
Brownies-With-Peanut-Butter-Fudge-Frosting-Allrecipes,Brownies with Peanut Butter Fudge Frosting,3600.0,AllRecipes,4
Avocado-Brownies-678147,Avocado Brownies,2100.0,Smoothie Lover,4
Bittersweet-Brownies-My-Recipes,Bittersweet Brownies,2700.0,MyRecipes,4
Sweet-Potato-Paleo-Brownies-974563,Sweet Potato Paleo Brownies,3900.0,The Iron You,4
Neapolitan-Cheesecake-Brownies-1502800,Neapolitan Cheesecake Brownies,2100.0,Sugar Dish Me,4
Mint-brownies-371075,Mint Brownies,3600.0,Our Best Bites,5
Knock-You-Naked-Brownies-1378510,Knock You Naked Brownies,2700.0,See Brooke Cook,4
Creme-filled-brownie-bites-335519,Creme Filled Brownie Bites,4800.0,Bakers Royale,5
Peanut-Butter-Mousse-Brownie-Cups-1553415,Peanut Butter Mousse Brownie Cups,3000.0,Yong At Heart Mommy,4
Five-Star-Brownies-1577947,Five Star Brownies,2700.0,Taste of Home,3
Peppermint-Brownie-Trifle-1434778,Peppermint Brownie Trifle,3000.0,My Cooking Spot,4
Ultimate-Malted-Brownie-Sundae-Martha-Stewart,Ultimate Malted Brownie Sundae,1800.0,Martha Stewart,3
Quick-_-Easy-Yogurt-Brownie-1108703,Quick & Easy Yogurt Brownie,2400.0,Baking Taitai,4
Cake-Mix-Cheesecake-Brownies-1054644,Cake Mix Cheesecake Brownies,8400.0,Betty Crocker,3
Pecan-Brownies_-Made-in-USA-782286,"Pecan Brownies, Made in USA",2700.0,On dine chez Nanou,4
Red-Velvet-Brownies-1498700,Red Velvet Brownies,3000.0,The Girl Who Ate Everything,4
Flourless-Apple-Brownies-898968,Flourless Apple Brownies,3600.0,Roxana's Home Baking,4
Mint-Hot-Fudge_brownie-Sundaes-My-Recipes,Mint Hot Fudge-Brownie Sundaes,1200.0,MyRecipes,4
Chocolate-Mint-Dessert-Brownies-1637540,Chocolate Mint Dessert Brownies,7500.0,AllRecipes,4
Brownie-Batter-Dip-1368445,Brownie Batter Dip,1500.0,Stick a Fork in It,4
Brookies-_Brownie-_-Chocolate-Chip-Cookies_-1067443,Brookies (Brownie & Chocolate Chip Cookies),2280.0,Life in the Lofthouse,4
Fudgy-Pecan-Brownies-with-Salted-Caramel-Sauce-1315350,Fudgy Pecan Brownies with Salted Caramel Sauce,2400.0,Love Grows Wild,4
Meltaway-Brownie-Blossoms-1000269,Meltaway Brownie Blossoms,1500.0,Melissa's Southern Style Kitchen,4
Baileys-Cheesecake-Swirl-Brownies-1354587,Bailey’s Cheesecake Swirl Brownies,3600.0,Sumptuous Spoonfuls,4
Peanut-Butter-Cup-Brownies-1360613,Peanut Butter Cup Brownies,3600.0,Relish,3
Brownie-and-Berry-Parfaits-1164752,Brownie and Berry Parfaits,3600.0,Mandy's Recipe Box,4
Walnut-Fudge-Brownies-1206197,Walnut Fudge Brownies,2100.0,It Bakes Me Happy,4
Decadent-Coconut-Pecan-Brownies-_-Freaky-Friday-Spring-Edition-2016-1589210,Decadent Coconut Pecan Brownies / Freaky Friday Spring Edition 2016,2400.0,Wildflour's Cottage Kitchen,4
Fudgy-Chocolate-Brownies-My-Recipes,Fudgy Chocolate Brownies,3000.0,MyRecipes,4
Frosted-Zucchini-Brownies-1241417,Frosted Zucchini Brownies,2880.0,Inside BruCrew Life,4
Chewy-Brownie-Cookies-_accidentally-Gluten-Free_-Dairy-Free_-1551824,"Chewy Brownie Cookies (accidentally Gluten-Free, Dairy-Free)",2100.0,Mayhem in the Kitchen,4
Fudge-Nut-Brownies-1291953,Fudge Nut Brownies,2400.0,Taste of Home,3
Dark-Chocolate-Brownie-Drop-Cookies-1026797,Dark Chocolate Brownie Drop Cookies,1800.0,Grab a Plate,4
Sweet-Potato-Brownies-1119571,Sweet Potato Brownies,3000.0,The Green Forks,4
Brownie-Batter-Skillet-Cookie-747142,Brownie Batter Skillet Cookie,1800.0,Kailley's Kitchen,4
Quick-and-Easy-Chocolate-Brownies-574577,Quick and Easy Chocolate Brownies,2400.0,AllRecipes Australia,4
Sea-Salt-Caramel-Brownie-Ice-Cream-1636881,Sea Salt Caramel Brownie Ice Cream,4800.0,PaleOMG,4
Dark-Chocolate-Salted-Caramel-Pretzel-Brownies-997244,Dark Chocolate Salted Caramel Pretzel Brownies,3000.0,Yammie's Noshery,4
Black-Bean-Brownies-1085441,Black Bean Brownies,2700.0,Vegan Magic,4
Peanut-Butter-Cheesecake-Brownies-1174665,Peanut Butter Cheesecake Brownies,1800.0,Rasa Malaysia,4
Christmas-Tree-Brownie-Pops-1397419,Christmas Tree Brownie Pops,3300.0,Five Heart Home,4
Chocolate-Mint-Brownies-1518666,Chocolate Mint Brownies,3300.0,My Organized Chaos,4
Toasted-Coconut-Flourless-Brownies-1083559,Toasted Coconut Flourless Brownies,2700.0,Kleinworth Co.,4
The-Best-Ever-Healthy-Double-Chocolate-Brownies-1067797,The Best Ever Healthy Double Chocolate Brownies,2100.0,Pink Recipe Box,4
Gluten-Free-Vegan-Brownie-1071203,Gluten Free Vegan Brownie,2400.0,Simple Vegan Blog,4
Cookie-Butter-Stuffed-Brownie-Bites-1575460,Cookie Butter-Stuffed Brownie Bites,1800.0,Tablespoon,3
S_mores-Brownies-1192139,S'mores Brownies,4800.0,Food & Wine,3
Inside-Out-Smore-Brownies-1169619,Inside Out S’more Brownies,2400.0,Your Homebased Mom,4
Peanut-Butter-Brownies-530608,Peanut Butter Brownies,720.0,Joy of Kosher,4
Naked-Brownies-374185,Naked Brownies,3000.0,Food52,3
Nutrition-Rich-Brownies-1591435,Nutrition-Rich Brownies,4200.0,Mind Body Green,3
Chocolate-Peppermint-Brownies-946354,Chocolate Peppermint Brownies,4200.0,Silk Brand,3
Coffee-Bean-Brownies-1086707,Coffee Bean Brownies,1200.0,MyRecipes,3
Homemade-Brownies-with-Peanut-Butter-Frosting-1478647,Homemade Brownies with Peanut Butter Frosting,2700.0,Kate Moving Forward,4
Cadbury-Brownie-Bites-1349783,Cadbury Brownie Bites,2400.0,Deliciously Sprinkled,4
Mint-Oreo-Truffle-Brownies-1028535,Mint Oreo Truffle Brownies,4800.0,Num's the Word,4
Caramel-Toffee-Pecan-Brownie-Bites-967199,Caramel Toffee Pecan Brownie Bites,3300.0,Hot Eats and Cool Reads,4
Traditional-Scream_-Cheese-Swirl-Brownies-939250,Traditional Scream! Cheese Swirl Brownies,10500.0,Betty Crocker,3
Peanut-Butter-Cheesecake-Brownies-1203762,Peanut Butter Cheesecake Brownies,2100.0,Whole and Heavenly Oven,4
Brownies-with-recipe-by-Stelios-Parliaros-1009460,Brownies with recipe by Stelios Parliaros,3300.0,Delicious Recipes of Gogo,4
Tahini-And-Halva-Brownies-1428984,Tahini And Halva Brownies,3000.0,Ottolenghi,3
Dark-and-Stormy-Brownies-1102161,Dark and Stormy Brownies,3600.0,Katie at the Kitchen Door,4
Strawberry-Brownie-Shortcake-531084,Strawberry Brownie Shortcake,7200.0,Duncan Hines Brand,4
Red-Velvet-Santa-Hat-Brownies-1067794,Red Velvet Santa Hat Brownies,3300.0,Pink Recipe Box,4
Allergen-Free-Brownies-1166210,Allergen-Free Brownies,3000.0,Cupcake Love,4
Fudge-Brownie-Cupcakes-with-Cookie-Dough-Frosting-750507,Fudge Brownie Cupcakes with Cookie Dough Frosting,2400.0,Skinny Not Skinny,3
Raw-Chocolate-Orange-Brownies-1289195,Raw Chocolate Orange Brownies,2100.0,Deliciously Ella,4
Salted-Caramel-Brownie-with-a-Pretzel-Crust-497545,Salted Caramel Brownie with a Pretzel Crust,,Bakers Royale,4
Oreo-Peanut-Butter-Brownie-Bombs-1597301,Oreo Peanut Butter Brownie Bombs,2100.0,Savoring the Good,4
Hot-Chocolate-Brownies-1330052,Hot Chocolate Brownies,2400.0,Food Fanatic,4
Oreo-Truffle-Brownie-Cake-1039447,Oreo Truffle Brownie Cake,3600.0,What 2 Make,4
The-Best-Homemade-Double-Chocolate-Brownies-1317967,The Best Homemade Double Chocolate Brownies,3300.0,Sweet As A Cookie,4
No-Bake-Black-Bean-Brownies-1180670,No Bake Black Bean Brownies,600.0,ifoodreal,4
Laura_s-Leftover-Brownie-Truffles-1099487,Laura's Leftover Brownie Truffles,2400.0,Asian Food Channel,3
Caramel-Nut-Brownie-Sundae-1542384,Caramel Nut Brownie Sundae,2280.0,Dessert for Two,4
Samoas-Girl-Scout-Brownies-1300798,Samoas Girl Scout Brownies,2700.0,Raining Hot Coupons,3
Peppermint-Mocha-Brownies-1013778,Peppermint Mocha Brownies,3900.0,Sunny Side Ups,4
Brownie-Tiramisu-1076672,Brownie Tiramisù,1500.0,MyRecipes,3
Mint-Chocolate-Chip-Ice-Cream-Brownie-Cups-1528240,Mint Chocolate Chip Ice Cream Brownie Cups,16320.0,Life's Ambrosia,4
One-Minute-Molten-Chocolate-Brownie-_gluten_dairy_egg_nut-free_-1622637,One Minute Molten Chocolate Brownie (gluten/dairy/egg/nut free),900.0,Livin The Crunchy Life,4
One-Bowl-Blueberry-Brownies-1223811,One Bowl Blueberry Brownies,1800.0,Melanie Makes,4
Fudgy-Brownies-My-Recipes_1,Fudgy Brownies,2700.0,MyRecipes,4
Almond-Joy-Brownies-_Gluten-Free-_-Paleo_-1586839,Almond Joy Brownies (Gluten Free + Paleo),2400.0,Bakerita,4
Black-Bean-Brownies-1021304,Black Bean Brownies,3600.0,Honey & Jam,5
Andes-Mint-Brownies-1060241,Andes Mint Brownies,1500.0,The Lovebugs Blog - Sam,4
Brownie-Cookies-1546409,Brownie Cookies,1500.0,FOODIE STORY,4
Fudgy-Brownie-Bites-516189,Fudgy Brownie Bites,3600.0,Chasing Delicious,4
Gingerbread-Brownies-with-Brown-Butter-Frosting-486132,Gingerbread Brownies with Brown Butter Frosting,3600.0,Rock Recipes,4
Peppermint-Pattie-Brownies-1033432,Peppermint Pattie Brownies,3000.0,"Dinners, Dishes and Desserts",4
Over-The-Top-German-Chocolate-Brownies-1037622,Over The Top German Chocolate Brownies,3900.0,NancyC,4
Vegan-Spinach-Brownies-1081922,Vegan Spinach Brownies,2400.0,popsugar.com,3
Broadway-Brownie-Bars-TasteOfHome,Broadway Brownie Bars,3000.0,Taste of Home,5
Mudslide-and-Brownie-Trifle-571686,Mudslide and Brownie Trifle,2700.0,Bakers Royale,5
Chunky-Monkey-Brownies-1165994,Chunky Monkey Brownies,3000.0,Raining Hot Coupons,3
Raw-Brownie-Bites-1357784,Raw Brownie Bites,1200.0,Rabbit Food For My Bunny Teeth,4
Donna-Hay-salted-caramel-brownies-1177784,Donna Hay salted caramel brownies,2700.0,the hungry mum,4
3-ingredient-Zucchini-Brownies-1210344,3 ingredient Zucchini Brownies,,Frugal Foodie Mama,4
Chocolate-Syrup-Brownies-Allrecipes,Chocolate Syrup Brownies,3000.0,AllRecipes,4
Chocolate-Mint-Brownies-482320,Chocolate Mint Brownies,3600.0,Brown Eyed Baker,4
Pretzel-Crusted-Brownies-1229227,Pretzel Crusted Brownies,2400.0,Bargain Mums,4
Dark-Chocolate-Peanut-Butter-Brownies-1186990,Dark Chocolate Peanut Butter Brownies,2100.0,SassySouthern Yankee,4
Candy-Cane-Brownies-1030101,Candy Cane Brownies,3300.0,Simply Stacie,4
Bittersweet-Brownies-with-Salted-Peanut-Butter-Frosting-1005093,Bittersweet Brownies with Salted Peanut Butter Frosting,3600.0,The Kitchn,4
Chocolate-Chip-Cookie-Dough-Brownies-1228342,Chocolate Chip Cookie Dough Brownies,9300.0,Worth Whisking,4
Himalayan-Sea-Salt-Brownies-1265270,Himalayan Sea Salt Brownies,1500.0,Honest Cooking,3
Cherry-Bourbon-Brownies-with-Brown-Sugar-Frosting-1178653,Cherry Bourbon Brownies with Brown Sugar Frosting,2940.0,The Gold Lining Girl,4
Black-forest-brownie-trifles-371375,Black Forest Brownie Trifles,1500.0,Simple Bites,5
Chocolate-Fudge-Brownies-1376529,Chocolate Fudge Brownies,2100.0,This Is Why I'm Full,4
Grain-Free-Fudgy-Brownies-752024,Grain-Free Fudgy Brownies,1800.0,Detoxinista,4
Nutella-Cheesecake-Mocha-Brownies-1258382,Nutella Cheesecake Mocha Brownies,,Leave No Leftovers,4
Tiramisu-Brownies-1216693,Tiramisu Brownies,3000.0,Tasty Yummies,4
Tiramisu-Brownie-1080118,Tiramisu Brownie,3300.0,Cooking LSL,4
Fudgy_-Spicy-Cinnamon-Chile-Brownies-775865,"Fudgy, Spicy Cinnamon Chile Brownies",3600.0,Serious Eats,3
Chocolate-Pudding-_-Cookie-Trifle-1686529,Chocolate Pudding & Cookie Trifle,3900.0,No Fail Recipes,4
Two-Bite-Brownies-1245526,Two Bite Brownies,1500.0,Food Fanatic,4
Triple-Chocolate-Brownies-with-Walnuts-and-Coconut-Caramel-1209976,Triple Chocolate Brownies with Walnuts and Coconut Caramel,4800.0,Shape,3
Chocolate-Fudge-Brownies-with-Chocolate-Buttercream-Frosting-1312937,Chocolate Fudge Brownies with Chocolate Buttercream Frosting,3600.0,Eats Well With Others,4
Chocolate-Chip-Cookie-Brownie-Bites-1357365,Chocolate Chip Cookie Brownie Bites,2520.0,Chocolate Moosey,4
Black-Sesame-Fudgy-Brownies-1473963,Black Sesame Fudgy Brownies,3000.0,The Pulp and Rind,4
Brownie-Bites-with-Fluffy-Peanut-Butter-Frosting-982857,Brownie Bites with Fluffy Peanut Butter Frosting,2100.0,The Girl Who Ate Everything,4
Peppermint-Brownie-Pizza-1432991,Peppermint Brownie Pizza,2100.0,I Wash You Dry,4
Karen_s-Cookie-Dough-Brownies-AllRecipes-37617,Karen's Cookie Dough Brownies,8700.0,AllRecipes,4
Southern-Bourbon-Brownies-1384598,Southern Bourbon Brownies,6300.0,Land O'Lakes,3
Brownie-Pie-Allrecipes,Brownie Pie,2700.0,AllRecipes,4
Out-of-this-World-Brownies-with-Walnuts-470328,Out-of-this-World Brownies with Walnuts,3600.0,Tracey's Culinary Adventures,4
Black-Bean-Brownies-1608814,Black Bean Brownies,2400.0,AllRecipes,4
Clean-_-Fudgy-Dark-Chocolate-Strawberry-Brownies-1244454,Clean & Fudgy Dark Chocolate Strawberry Brownies,3000.0,Amy's Healthy Baking,4
Ooey-Gooey-Rolo-Brownies-899233,Ooey Gooey Rolo Brownies,2700.0,Amy's Healthy Baking,4
ALICE-MEDRICHS-COCOA-BROWNIES-1474364,ALICE MEDRICH’S COCOA BROWNIES,3000.0,The Tart Tart,4
Filthy-Fudgy-Easter-Brownies-1091810,Filthy Fudgy Easter Brownies,3300.0,Taming Twins,4
Salted-Caramel-Lava-Brownies-1066563,Salted Caramel Lava Brownies,3000.0,Cookie Dough and Oven Mitt,4
Cappuccino-Brownies-Epicurious-54281,Cappuccino Brownies,4200.0,Epicurious,5
Recipe-for-Slow-Cooker-Hot-Fudge-Brownie-Cake-609105,Recipe for Slow Cooker Hot Fudge Brownie Cake,3300.0,365 Days of  Slow Cooking,3
Strawberry-Brownie-Sundae-1459923,Strawberry Brownie Sundae,4500.0,Ann's Entitled Life,4
Chocolate-Walnut-Brownies-627240,Chocolate Walnut Brownies,2700.0,Recetas del Señor Señor,4
Chocolate-Yogurt-Brownies-998922,Chocolate Yogurt Brownies,3900.0,Awesome Cuisine,3
Vegan-Pepita-Brownies-1585778,Vegan Pepita Brownies,600.0,Like coffee and doughnuts,4
Fudgy-Maple-Flourless-Black-Bean-Brownies-1183405,Fudgy Maple Flourless Black Bean Brownies,2700.0,Eating Birdfood,4
Double-Chocolate-Brownies-1226370,Double Chocolate Brownies,2700.0,Diethood,4
Sweet-Potato-Brownie-Bites-1049656,Sweet Potato Brownie Bites,1500.0,Satori Design for Living,4
6-Ingredient-Vegan-Chocolate-Coconut-Brownies-1583102,6-Ingredient Vegan Chocolate Coconut Brownies,1200.0,Running on Real Food,4
Peanut-Butter-Chip-Brownie-Cupcakes-472521,Peanut Butter Chip Brownie Cupcakes,2400.0,Recipe Girl,5
Cream-Cheese-Swirl-Brownies-1294844,Cream Cheese Swirl Brownies,3600.0,Cinnamon Girl,4
Gluten-Free-Brownie-Buckeye-Bites-971389,Gluten Free Brownie Buckeye Bites,1200.0,Tried and Tasty,4
Chewy-Peanut-Butter-Fudge-Brownies-1018934,Chewy Peanut Butter Fudge Brownies,3000.0,LunaCafe,4
Ferrero-Rocher-Brownie-Chocolate-Trifle-1436908,Ferrero Rocher Brownie Chocolate Trifle,4500.0,Baked by an Introvert,4
Valentine-Heart-Brownies-1090028,Valentine Heart Brownies,3300.0,Cincy Shopper,4
Big-Chewy-Brownie-Cookies-1309676,Big Chewy Brownie Cookies,4500.0,Leite's Culinaria,4
Mocha-Brownie-Sandwich-Cookies-1628581,Mocha Brownie Sandwich Cookies,4500.0,Best Friends For Frosting,4
Peanut-Butter-Cup-Brownies-Allrecipes,Peanut Butter Cup Brownies,3000.0,AllRecipes,4
Homemade-Chocolate-Sauce-1681666,Homemade Chocolate Sauce,1200.0,Charnopia,4
Brownie-Peanut-Butter-Mousse-Parfaits-1056111,Brownie Peanut Butter Mousse Parfaits,2400.0,Cupcakes and Kale Chips,4
Peanut-Butter-Swirl-Brownies-1357457,Peanut Butter Swirl Brownies,4200.0,Sarah 'n Spice,4
Brownie-Fruit-Kabobs-1472275,Brownie Fruit Kabobs,900.0,Southern Kissed,4
Flourless-_dark-chocolate_-Brownies-1260057,Flourless {dark chocolate} Brownies,2700.0,French Press,4
Irish-Cream-Brownies-with-Brown-Butter-Icing-1544785,Irish Cream Brownies with Brown Butter Icing,3600.0,Kitchen Meets Girl,4
Rocky-Road-Brownies-1354130,Rocky Road Brownies,2280.0,Sustaining the Powers,4
Brownie-Waffles-1069084,Brownie Waffles,1800.0,In the Kitchen with Jenny,4
Chocolate-Peanut-Butter-Rice-Krispy-Brownies-1174634,Chocolate Peanut Butter Rice Krispy Brownies,4500.0,High Heels and Grills,4
Triple_chocolate-Brownies-My-Recipes,Triple-Chocolate Brownies,3300.0,MyRecipes,4
Real-Food-Brownies-1384419,Real Food Brownies,2400.0,Weed 'Em & Reap,4
Donna-Hay-Classic-Brownies-1454606,Donna Hay Classic Brownies,3300.0,Erinnish,4
Shamrock-Brownie-Bites-1552433,Shamrock Brownie Bites,3600.0,Manic Mama of 3,4
No-Bake-Vegan-Brownies-1568722,No-Bake Vegan Brownies,4500.0,Popsugar - Australia,3
French-Silk-Brownies-900306,French Silk Brownies,4500.0,Natural Sweet Recipes,4
Chocolate-Covered-Sympathy-Brownies-1431575,Chocolate Covered Sympathy Brownies,2700.0,SweetMeets BakeShop,4
The-Best-Peanut-Butter-Brownies-1430714,The Best Peanut Butter Brownies,900.0,Handle the Heat,4
Black-Bean-Chocolate-Brownies-1208701,Black Bean Chocolate Brownies,2700.0,Shape,3
Kahlua-Cinnamon-Brownies-1425784,Kahlua Cinnamon Brownies,2400.0,Silver Foodie,3
Peanut-Butter-Swirl-Brownies-1548474,Peanut Butter Swirl Brownies,3300.0,Retro Housewife Goes Green,4
White-Chocolate-Cherry-Fudge-Brownies-1117705,White Chocolate Cherry Fudge Brownies,3900.0,I Wash You Dry,4
Chocolate-Turtle-Brownies-1429104,Chocolate Turtle Brownies,3000.0,The Girl Who Ate Everything,4
Easy-Brownie-Christmas-Trees-1071072,Easy Brownie Christmas Trees,1800.0,Drugstore Divas,4
Red-Velvet-Tuxedo-Brownies-985861,Red Velvet Tuxedo Brownies,1440.0,The Baking Chocola Tess,4
Best-Brownies-BB,Best Brownies,1800.0,Brown Eyed Baker,4
Cookie-Dough-Brownies-519441,Cookie Dough Brownies,2100.0,Chocolate Covered Katie,4
Grand-Marnier-Brownies-Allrecipes,Grand Marnier Brownies,2700.0,AllRecipes,5
SNICKERS-Brownie-Pie-1047774,SNICKERS Brownie Pie,3300.0,Living The Gourmet,4
Everyday-Brownies-1183547,Everyday Brownies,2400.0,My Daily Salver,4
Mississippi-Mud-Dessert-Brownies-My-Recipes,Mississippi Mud Dessert Brownies,3600.0,MyRecipes,4
Double-Chocolate-Pumpkin-Brownies-1512266,Double Chocolate Pumpkin Brownies,2700.0,Baking Bites,4
Peppermint-Brownies-TasteOfHome,Peppermint Brownies,3000.0,Taste of Home,4
The-BEST-Brownie-Pie-1496034,The BEST Brownie Pie,4800.0,Crazy For Crust,4
Nutella-and-peanut-butter-brownies-323245,Nutella and Peanut Butter Brownies,2700.0,Food52,5
Caramel-Fudge-Brownies-with-Marshmallow-Cream-625790,Caramel Fudge Brownies with Marshmallow Cream,4500.0,The Kitchn,3
Brownie-Cheesecake-Cupcakes-897859,Brownie Cheesecake Cupcakes,2400.0,AllRecipes,4
Supernatural-Fudge-Brownies---Platter-Talk-Kids-1451721,Supernatural Fudge Brownies - Platter Talk Kids,2700.0,Platter Talk,4
Brownie-Sundae-Ice-Cream-Cone-Cupcakes-1080073,Brownie Sundae Ice Cream Cone Cupcakes,3600.0,Baking A Moment,4
Salted-Caramel-Cheesecake-Brownies-1396458,Salted Caramel Cheesecake Brownies,1500.0,Say Grace,4
Amazingly-Easy-Nutella-Brownies-1475018,Amazingly Easy Nutella Brownies,2700.0,The Links Site,4
Mollie_s-brownies-323592,Mollie's Brownies,3300.0,Food52,3
German-Chocolate-Brownies-1356215,German Chocolate Brownies,2700.0,Real Life Dinner,4
Peanut-Butter-Swirl-Brownies-1166494,Peanut Butter Swirl Brownies,1920.0,Crunchy Creamy Sweet,4
Chocolate-Black-Bean-Brownies-1561028,Chocolate Black Bean Brownies,3000.0,Mennonite Girls Can Cook,4
Katharine-Hepburns-Brownies-1501662,Katharine Hepburn’s Brownies,3300.0,New York Times Cooking,3
Moms-_1-Frosted-Brownies-1113488,Mom’s #1 Frosted Brownies,3900.0,Or So She Says,4
Hot-Fudge-Brownies___-A-Slow-Cooker-1078900,Hot Fudge Brownies... A Slow Cooker,10800.0,Mandy's Recipe Box,4
Almond-Flour-Brownies-1377875,Almond Flour Brownies,2400.0,NOURISHED.  the blog,4
Dark-Chocolate-Coconut-Brownie-Energy-Bites-1559688,Dark Chocolate Coconut Brownie Energy Bites,900.0,Healthy Liv,4
Flour-less-Fudge-Brownie-1596709,Flour-less Fudge Brownie,2100.0,Survival Guide by the Working Mom,4
Flourless-Almond-Butter-Chocolate-Brownies-981744,Flourless Almond Butter Chocolate Brownies,3000.0,The Comfort of Cooking,4
Loaded-Fudgy-Candy-Bar-Brownies-1330282,Loaded Fudgy Candy Bar Brownies,2400.0,Averie Cooks,4
Salted-Caramel-Chocolate-Brownie-1388183,Salted Caramel Chocolate Brownie,3000.0,Epicurious,3
Double-Chocolate-Raspberry-Brownie-1407060,Double Chocolate Raspberry Brownie,2100.0,RecipesPlus,3
Nutella-Brownie-Truffle-Bites-_No-Bake-with-Vegan-and-Gluten-Free-options_-484428,Nutella Brownie Truffle Bites (No-Bake with Vegan and Gluten-Free options),300.0,Averie Cooks,4
Drunken-Brownies-1459722,Drunken Brownies,4200.0,Motherbee's Adventures,4
Peanut-Butter-Brownie-Bites-793914,Peanut Butter Brownie Bites,4500.0,Recipe.com,3
Chocolate-Peppermint-Brownies-931762,Chocolate Peppermint Brownies,2700.0,Citronlimette,4
