,rec_name,tot_time_seconds,rec_source,rating
Brownies-In-A-Jar-793902,Brownies In A Jar,1200.0,Recipe.com,3
Zucchini-Brownies-599926,Zucchini Brownies,2100.0,Fast Paleo,3
Salted-Pretzel-Caramel-Brownies-761183,Salted Pretzel Caramel Brownies,1800.0,Tablespoon,3
Brownie-Roll-out-Cookies-519617,Brownie Roll-out Cookies,3900.0,Smitten Kitchen,5
S_mores-Brownie-Pie-679488,S'mores Brownie Pie,2700.0,Sally's Baking Addiction,4
Clean-Eating-Fudge-Brownies-1596671,Clean Eating Fudge Brownies,3000.0,Skinny Ms,4
Chocolate-Lovers-Blender-Fudge-Brownies-1045114,Chocolate Lovers Blender Fudge Brownies,1980.0,"Oh, Sweet Basil",4
The-BEST-Brownie-Recipe_-604465,The BEST Brownie Recipe!,2700.0,Chef In Training,3
Belgian-Brownie-Cakelets-1506268,Belgian Brownie Cakelets,3900.0,Smitten Kitchen,4
Pumpkin-Nutella-Swirl-Brownies-1304350,Pumpkin Nutella Swirl Brownies,3000.0,Love Bakes Good Cakes,4
Scrumptious-Frosted-Fudgy-Brownies-AllRecipes,Scrumptious Frosted Fudgy Brownies,3600.0,AllRecipes,5
Macadamia-and-Orange-Brownies-1407035,Macadamia and Orange Brownies,3900.0,RecipesPlus,3
Christmas-Tree-Brownies-1419851,Christmas Tree Brownies,2700.0,Kylee Kitchen,4
Peanut-Butter-Nutter-Butter-Brownie-Bars-1576106,Peanut Butter Nutter Butter Brownie Bars,2700.0,Inside BruCrew Life,4
Pretty-in-Pink-Layered-Brownies-1504235,Pretty in Pink Layered Brownies,4200.0,Cake Spy,3
Lower-Fat-Fudge-Brownies-Allrecipes,Lower Fat Fudge Brownies,2400.0,AllRecipes,3
Raid-Your-Kids_Halloween-Candy-Brownies-1348441,Raid-Your-Kids' Halloween Candy Brownies,2400.0,Erica's Recipes,4
Cherry-Kissed-Brownie-Bites-483284,Cherry Kissed Brownie Bites,3600.0,Taste and Tell,4
Peanut-Butter-Cup-Crack-Brownies-593362,Peanut Butter Cup Crack Brownies,3000.0,Cookies & Cups,4
Mounds-Candy-Bars-Brownies-1166256,Mounds Candy Bars Brownies,2400.0,Hugsand Cookies xoxo,4
Nutella-Cheesecake-Swirl-Brownies-568613,Nutella Cheesecake Swirl Brownies,3600.0,Eat. Drink. Love.,4
Gooey-Brownie-for-One-1278816,Gooey Brownie for One,600.0,Briana Thomas,4
Whole-Wheat-Brownies-896878,Whole Wheat Brownies,1800.0,Recipe for Perfection,4
Gooey-Chickpea-Brownies-1540773,Gooey Chickpea Brownies,3600.0,Rachel Schultz,4
The-BEST-Low-FODMAP-Brownies-678246,The BEST Low-FODMAP Brownies,2400.0,Life and Thymez,4
Gluten-Free-Salted-Espresso-And-Blueberry-Brownies-1621247,Gluten Free Salted Espresso And Blueberry Brownies,2400.0,George Eats,4
Decadent-Raspberry-Brownies-Allrecipes,Decadent Raspberry Brownies,8700.0,AllRecipes,5
Brownie-Brittle-Recipe---from-a-box-mix-1008767,Brownie Brittle Recipe - from a box mix,1800.0,"Food, Folks, and Fun",4
Fudgy-brownie-torte-298459,Fudgy Brownie Torte,5700.0,Unilever North America,4
Sauerkraut-Brownies-1298344,Sauerkraut Brownies,2700.0,Things My Belly Likes,4
Fudgy-Toffee-Crunch-Brownies-MyRecipes-234968,Fudgy Toffee-Crunch Brownies,4080.0,MyRecipes,3
How-Mini-Brownies-Changed-My-Life-1113282,How Mini Brownies Changed My Life,1800.0,Make and Takes,4
Cinnamon-Chocolate-Brownies-1000585,Cinnamon Chocolate Brownies,2700.0,Lemons for Lulu,4
Caramel-Crunch-Brownies-569680,Caramel Crunch Brownies,4200.0,Bake or Break,4
Triple-Chocolate-Brownie-Mix-Crackle-Cookies-1063324,Triple Chocolate Brownie Mix Crackle Cookies,2040.0,Lady Behind the Curtain,4
Brownie-Batter-Cookies-979659,Brownie Batter Cookies,1500.0,The Girl Who Ate Everything,4
Peanut-Butter-Fudge-Brownies-_ExpressLaneCooking-1270734,Peanut Butter Fudge Brownies #ExpressLaneCooking,1200.0,Big Bear's Wife,4
Take-5-Cheesecake-Brownies-1236628,Take 5 Cheesecake Brownies,4800.0,Inside BruCrew Life,4
Peppermint-Cheesecake-Brownies-with-Kahlua-Peppermint-Mocha-772497,Peppermint Cheesecake Brownies with Kahlúa Peppermint Mocha,2700.0,Eat The Love,4
Salted-Chocolate-Brownie-Cookies-999653,Salted Chocolate Brownie Cookies,1800.0,Seasons and Suppers,4
Best-Ever-Fudge-Brownie-1511327,Best Ever Fudge Brownie,3000.0,Weight Watchers Recipes Blog,4
Vegan-Better-than-Crack-Brownies-1622989,Vegan Better than Crack Brownies,2700.0,Namely Marly,4
Bird-Bakerys-Gluten-Free-Brownies-1596921,Bird Bakery’s Gluten-Free Brownies,6300.0,The Chalkboard,3
No-Churn-Hot-Fudge-Brownie-Ice-Cream-1639599,No Churn Hot Fudge Brownie Ice Cream,,My Mommy Style,4
Unleavened-Brownies-1064446,Unleavened Brownies,,United Church of God,4
Fudgy-Kahlua-Brownie-Cookies-997914,Fudgy Kahlua Brownie Cookies,2400.0,Bake or Break,4
MICROWAVE-PEANUT-BUTTER-SWIRL-BROWNIE-579243,MICROWAVE PEANUT BUTTER SWIRL BROWNIE,1800.0,HeathersDish,4
Chocolate-Chip-Peanut-Butter-Swirl-Brownies-1392476,Chocolate Chip Peanut Butter Swirl Brownies,4200.0,Ariel Louise,4
Fudge-Frosted-Espresso-Brownies-1341019,Fudge Frosted Espresso Brownies,2700.0,Amanda's Cookin',4
5-Ingredient-Chocolate-Brownie-Energy-Bites-793347,5 Ingredient Chocolate Brownie Energy Bites,600.0,The Lemon Bowl,4
Chocolate-Peanut-Butter-Pretzel-Brownies--Yum_-1099537,Chocolate Peanut Butter Pretzel Brownies -Yum!,4200.0,A Cultivated Nest,4
Apple-and-Coffee-Brownie-561444,Apple and Coffee Brownie,3300.0,La Cocina de Babel,4
Paleo-Fudge-Brownies-1432749,Paleo Fudge Brownies,3300.0,Lemons and Basil,4
Magic-Espresso-Brownies-1235340,Magic Espresso Brownies,3300.0,Food52,3
Double-Chocolate-Brownie-Cookies-1191332,Double Chocolate Brownie Cookies,1140.0,Living Sweet Moments,3
Zucchini-Chocolate-Espresso-Brownies-1580393,Zucchini Chocolate Espresso Brownies,2100.0,Skinny Fitalicious,4
Chocolate-Brownies-with-Salted-Tahini-Frosting-1103790,Chocolate Brownies with Salted Tahini Frosting,3000.0,Savory Simple,4
Double-Chocolate-Caramel-Brownies-1518713,Double Chocolate Caramel Brownies,3900.0,Kraft,3
Coconut-Flour-Brownies-1007255,Coconut Flour Brownies,2700.0,Taste and Tell,4
Decadent-Dark-Chocolate-Brownies-1356436,Decadent Dark Chocolate Brownies,3600.0,The PinterTest Kitchen,4
Speculoos-Swirl-Skillet-Brownie-1032742,Speculoos-Swirl Skillet Brownie,2700.0,The Kitchn,4
Salted-Caramel-Coconut-Brownies-979653,Salted Caramel Coconut Brownies,2700.0,The Girl Who Ate Everything,4
Cookie-Dough-Snickers-Brownies-1113182,Cookie Dough Snickers Brownies,10800.0,Boulder Locavore,4
Buttermilk-Brownies-1086893,Buttermilk Brownies,1200.0,MyRecipes,3
Kale-Brownies-998005,Kale Brownies,2400.0,Chocolate Covered Katie,4
Caramel-Blonde-Brownies-1387911,Caramel Blonde Brownies,1320.0,Midwest Living,3
Double-Chocolate-Brownie-Cheesecake-with-Salted-Caramel-Wet-Walnuts-1310671,Double Chocolate Brownie Cheesecake with Salted Caramel Wet Walnuts,5400.0,Baking A Moment,4
BROWNIE-POPS-1467224,BROWNIE POPS,3000.0,PureWow,4
Brownie-Chocolate-Mousse-1011638,Brownie Chocolate Mousse,900.0,The Recipes Pakistan,4
Spicy-Chili-Chocolate-Brownies-1562267,Spicy Chili Chocolate Brownies,2700.0,French Press,4
Strawberry-Cream-Cheese-Brownies-1227061,Strawberry-Cream Cheese Brownies,1500.0,My Gourmet Connection,4
Make-It-Monday--Brownie-Smores-1482326,Make It Monday- Brownie S’mores,3300.0,Bloom Designs Online,3
Oreo-Marshmallow-Treat-Brownies-1619282,Oreo Marshmallow Treat Brownies,2400.0,Melanie Makes,4
Coconut-Brownies-1225755,Coconut Brownies,3000.0,The Best Remedy,4
Salted-Caramel-Pretzel-Brownies-1489479,Salted Caramel Pretzel Brownies,2400.0,yummy recipes - reciipes,4
Brownie-Mix-1516801,Brownie Mix,3600.0,Heart Hands Home,4
Chocolate-Hazelnut-Butter-Brownies-772582,Chocolate Hazelnut Butter Brownies,2400.0,Connoisseurus Veg,4
Brownie-Cookies-1468441,Brownie Cookies,3000.0,NeighborFood,4
Green-Tea-White-Chocolate-Brownies-1011514,Green Tea White Chocolate Brownies,3000.0,Recipes Best,4
Peppermint-Brownies-1103204,Peppermint Brownies,4500.0,The Sensible Mom,4
Salted-Caramel-Pretzel-Brownies-1368592,Salted Caramel Pretzel Brownies,3300.0,The Baker Chick NYC,4
Chocolate-Covered-Strawberry-Stout-Brownies-1560808,Chocolate Covered Strawberry Stout Brownies,3600.0,The Beeroness,4
Smores-Brownie-Pie-530098,Smores Brownie Pie,1800.0,Averie Cooks,4
Better-than-Brownies-1017137,Better than Brownies,3000.0,The Country Cook,4
No-Bake-Cappuccino-Brownies-517608,No Bake Cappuccino Brownies,1200.0,Joy of Kosher,4
Cherry-Cabernet-Brownies-1354945,Cherry Cabernet Brownies,3600.0,Lady Behind the Curtain,4
Brownies-631964,Brownies,3000.0,Sobre Dulce y Salado,4
Paula-Deen_s-Orange-Brownies-472224,Paula Deen's Orange Brownies,4200.0,Recipe Girl,5
Paleo-Brownie-1055126,Paleo Brownie,3000.0,If Cavemom Baked Cookies,3
Double-Chocolate-Salted-Caramel-Brownies-1032855,Double Chocolate Salted Caramel Brownies,3900.0,Food & Wine,3
Brownies-brulee-with-earl-grey-ganache-332013,Brownies Brûlée with Earl Grey Ganache,3900.0,Food52,3
1957-Brownies-1519994,1957 Brownies,2100.0,Never Enough Thyme,4
PHILLY-Cheesecake-Brownies-AllRecipes,PHILLY Cheesecake Brownies,2280.0,AllRecipes,3
Cream-Cheese-Brownies-MyRecipes-248350,Cream Cheese Brownies,3900.0,MyRecipes,4
Dulce-De-Leche-Brownies-1175669,Dulce De Leche Brownies,2700.0,Chef In Training,4
Heath-Toffee-Brownies-1185820,Heath Toffee Brownies,1500.0,Un Entitled Life,4
Red-Velvet-Cream-Cheese-Brownies-1453293,Red Velvet Cream Cheese Brownies,3600.0,Reviewz and Newz,4
Lemon-Cream-Cheese-Brownies_-1548078,Lemon Cream Cheese Brownies!,3600.0,Incredible Recipes from Heaven,4
Nutella-Brownies-1334266,Nutella Brownies,2100.0,Sincerely Jean,4
German-Chocolate-Brownie-Bites-Eat-at-Home-198308,German Chocolate Brownie Bites,1800.0,Eat at Home,5
Valentine-Red-Velvet-Brownies-1002073,Valentine Red Velvet Brownies,3600.0,Kleinworth Co.,4
Paleo-Mocha-Bacon-Brownies-993308,Paleo Mocha-Bacon Brownies,1800.0,Fake Ginger,4
Black-Forest-Cheesecake-Brownies-1502828,Black Forest Cheesecake Brownies,3600.0,Hugsand Cookies xoxo,4
Mississippi-Mud-Brownies-1075254,Mississippi Mud Brownies,6960.0,MyRecipes,3
Halloween-Brownie-Graveyard-768905,Halloween Brownie Graveyard,,Culinary Ginger,4
One-Bowl_-No-Egg-Fudgey-Brownies-1171518,"One Bowl, No Egg Fudgey Brownies",2700.0,Southern Plate,4
Mint-Brownies-989877,Mint Brownies,4200.0,Your Cup of Cake,4
No-Bake-Brownie-Truffles-1380779,No-Bake Brownie Truffles,1800.0,The Pampered Chef,3
Toasted-Marshmallow-Cheesecake-Brownies-1124832,Toasted Marshmallow Cheesecake Brownies,4500.0,Inside BruCrew Life,4
Chocolate-Mint-Brownie-Tart-1620393,Chocolate Mint Brownie Tart,4200.0,Farmhouse Kitchens and French Pears,4
Banana_berry-Brownie-Pizza-TasteOfHome,Banana-Berry Brownie Pizza,3600.0,Taste of Home,5
German-Chocolate-Brownies_-1225929,German Chocolate Brownies!,3000.0,Sweet Tea & Cornbread,4
Brownie-Pie-489230,Brownie Pie,6300.0,Love and Olive Oil,4
Peanut-Butter-Poke-Cake-Brownies-1579523,Peanut Butter Poke Cake Brownies,14100.0,Kraft,3
Deep-Dark-Peanut-Butter-Cup-Brownies-478458,Deep Dark Peanut Butter Cup Brownies,3300.0,Life Made Simple,4
Cherry-Brownie-Heart-Parfaits-1469653,Cherry Brownie Heart Parfaits,900.0,Baby Loving Mama,4
Creme-Egg-Brownies-1234273,Creme Egg Brownies,5100.0,The Merry Thought,4
Chocolate-Chip-Cookie-Stuffed-Brownies-1239546,Chocolate Chip Cookie Stuffed Brownies,4320.0,Bake or Break,4
Spiced-Mexican-Hot-Chocolate-Brownies-896887,Spiced Mexican Hot Chocolate Brownies,1800.0,Recipe for Perfection,4
Brownie-Waffles-1126672,Brownie Waffles,1800.0,Jennifer Meyering,4
Vegan-Date-Brownies-577597,Vegan Date Brownies,2400.0,Chocolate and Carrots,4
Fudgy-Coconut-Flour-Brownies-1524132,Fudgy Coconut Flour Brownies,3000.0,ahappyhealthnut.com,4
Chocolate-Chip-Cookie-Dough-Brownies-1124032,Chocolate Chip Cookie Dough Brownies,7500.0,Betty Crocker,3
LunaCafe-OtherWorldly-Silky-Fudgy-Brownies-974780,LunaCafe OtherWorldly Silky Fudgy Brownies,4500.0,LunaCafe,4
Swirled-Cheesecake-Brownies-1045730,Swirled Cheesecake Brownies,7200.0,Eating Well,4
Chocolate-Glazed-Brownies-AllRecipes,Chocolate Glazed Brownies,2880.0,AllRecipes,4
Brownie-Cookies-1538394,Brownie Cookies,1200.0,Diabetic Living,3
Cherry-brownie-bites-348516,Cherry Brownie Bites,4800.0,Every Day with Rachael Ray,0
Andes-Mint-Fudgey-Brownies-498174,Andes Mint-Fudgey Brownies,4200.0,Noble Pig,4
Homemade-Chocolate-Chip-Brownies-995472,Homemade Chocolate Chip Brownies,2400.0,Inside BruCrew Life,4
3-Ingredient-Brownie-1038033,3 Ingredient Brownie,2100.0,Turkish Style Cooking,4
Olive-Oil-and-Sea-Salt-Truffle-Brownies-1167290,Olive Oil and Sea Salt Truffle Brownies,7200.0,How Sweet It Is,4
Fudgy-Chocolate-Brownies-Martha-Stewart-196929,Fudgy Chocolate Brownies,3000.0,Martha Stewart,5
No-Bake-Brownie-Bottom-Turtle-Cheesecake-1341773,No-Bake Brownie Bottom Turtle Cheesecake,3000.0,Sprinkle Some Sugar,4
Less-Slutty-Brownies-1324616,Less Slutty Brownies,2400.0,Yeah... Imma Eat That,4
Double-Chocolate-Peppermint-Brownies_-1417532,Double Chocolate Peppermint Brownies!,1500.0,Mama Loves Food,4
Quintuple-Chocolate-Easter-Brownies-1559777,Quintuple Chocolate Easter Brownies,4200.0,Lea and Jay,4
Cherry-Miscellaneous-Bar-_Blondie-Brownie_-1504620,Cherry Miscellaneous Bar {Blondie Brownie},3300.0,Capturing Joy with Kristen Duke,4
Brownie-Red-Velvet-Gooey-Smores-Bars-517081,Brownie Red Velvet Gooey S’mores Bars,3900.0,Picky Palate,4
Almond-Butter-Brownies-1424893,Almond Butter Brownies,3300.0,Cooking Channel,3
Mega-brownie-ice-cream-sandwiches-298277,Mega Brownie Ice Cream Sandwiches,11220.0,Unilever North America,4
Brownie-Cookies-633374,Brownie Cookies,3300.0,"Chocolate, Chocolate and More",3
Bittersweet-Chocolate_-Orange-_-Almond-Brownies-483442,"Bittersweet Chocolate, Orange & Almond Brownies",3900.0,Taste,5
Deep-Dark-Cherry-Chipotle-Brownies-1251668,Deep Dark Cherry Chipotle Brownies,3300.0,The Messy Baker,3
Brown-Butter-Brownies-677258,Brown Butter Brownies,4200.0,CrunchyGooey,4
Truly-Decadent-Bacon-Brownies-1509285,Truly Decadent Bacon Brownies,5100.0,King Arthur Flour,3
Fudgy-Brownie-Cake-1630163,Fudgy Brownie Cake,6300.0,Epicurious,3
Mocha-Fudge-Brownies-Martha-Stewart,Mocha Fudge Brownies,4800.0,Martha Stewart,4
Biscoff-Brownies-1358378,Biscoff Brownies,3600.0,Roxana's Home Baking,4
Hazelnut-Crumble-Brownies-1446179,Hazelnut Crumble Brownies,2700.0,Lou Lou Biscuit,4
SSC-Brownies-1292020,SSC Brownies,4500.0,Epicurious,3
Amaranth-Carob-Brownies-1299053,Amaranth Carob Brownies,2700.0,Simply Sugar and Gluten Free,4
Slow-Cooker-Brownie-Pudding-1341004,Slow Cooker Brownie Pudding,2400.0,Crazy For Crust,4
Best-Brownies-Ever-1611555,Best Brownies Ever,3600.0,My Dish Is Bomb,4
Brownie-Berry-Dessert-Pizza-1253461,Brownie Berry Dessert Pizza,3000.0,Dinner at the Zoo,4
Texas-_Brownie_-Cake-622568,"Texas ""Brownie"" Cake",2700.0,I am baker,3
Double-Chocolate-Cheesecake-Brownies-1222318,Double Chocolate Cheesecake Brownies,2700.0,Deliciously Ella,4
Plantain-Fudge-Brownies-1208254,Plantain Fudge Brownies,2100.0,Hold the Grain,4
Fruit-and-Brownie-Pizza-679477,Fruit and Brownie Pizza,3300.0,Recipe.com,3
Bailey_s-Irish-Cream-Brownies-1608582,Bailey's Irish Cream Brownies,4200.0,AllRecipes,4
Chocolate-Raspberry-Brownies-1540935,Chocolate Raspberry Brownies,2100.0,Happy Body Formula,4
Red-Velvet-Brownies-573877,Red Velvet Brownies,3000.0,Chocolate Covered Katie,4
One-Bowl-Brownies-with-Almond-Joy-Bars-1251719,One Bowl Brownies with Almond Joy Bars,2100.0,Crazy For Crust,4
Tiger-Nut-Brownies-1224258,Tiger Nut Brownies,1800.0,A Calculated Whisk,4
Double-Chocolate-Spiced-Pumpkin-Brownies-1352219,Double Chocolate Spiced Pumpkin Brownies,3000.0,Meal Planning Maven - Linda S.,4
Brownie-Whoopie-Pies-634763,Brownie Whoopie Pies,1680.0,Inside BruCrew Life,3
Brownie-Bark-1165963,Brownie Bark,1800.0,My Utensil Crock,4
Brownie-Sheet-Cake-1065038,Brownie Sheet Cake,3300.0,Southern Kissed,4
Double-Chocolate-Brownies-1370276,Double Chocolate Brownies,3300.0,Winstead Wandering,4
Fudgy-Black-Bean-Brownie-Bites-1286781,Fudgy Black Bean Brownie Bites,1800.0,Kitchen Treaty,4
Brownie-Bourbon-Balls-1205859,Brownie Bourbon Balls,3000.0,MyRecipes,3
Bourbon-Bacon-Brownies-with-Salted-Caramel-Sauce-1328875,Bourbon Bacon Brownies with Salted Caramel Sauce,3300.0,Foodtastic Mom,4
Pumpkin-Pretzel-Halloween-Brownies-1054022,Pumpkin Pretzel Halloween Brownies,2700.0,Amy's Healthy Baking,4
Fudgy-Frosted-Brownies-1114547,Fudgy Frosted Brownies,17100.0,The Domestic Rebel,4
Nutella-Chocolate-Chunk-Skillet-Brownie-1258068,Nutella Chocolate Chunk Skillet Brownie,1800.0,Confessions of a Bright-eyed Baker,4
Brownie-Sticks-with-Cheerios-Crust-1502289,Brownie Sticks with Cheerios™ Crust,3000.0,http://cheerios.com/,3
Chocolate-Mint-Dessert-Brownies-1638463,Chocolate Mint Dessert Brownies,7500.0,AllRecipes,4
Pecan-Pie-Brownie-Bites-993286,Pecan Pie Brownie Bites,3000.0,Baking A Moment,4
Texas-Brownies-I-Allrecipes,Texas Brownies I,3300.0,AllRecipes,4
Sweet-Potato-Protein-Brownies-1180496,Sweet Potato Protein Brownies,1800.0,Bodyrock.tv,3
Two-Bite-Brownies-747278,Two-Bite Brownies,2400.0,Chocolate Covered Katie,4
Fudge-Brownie-Lava-Parfaits-1600704,Fudge Brownie Lava Parfaits,6000.0,BeautyandtheFoodie.com,4
Brownies-with-Nutella-Greek-Yogurt-Frosting-1523001,Brownies with Nutella Greek Yogurt Frosting,1200.0,Yammie's Noshery,4
Flourless-Brownie-Muffins-770880,Flourless Brownie Muffins,1320.0,Beachbody,3
Fudge-Brownie-Cupcakes-with-Peanut-Butter-Frosting-679861,Fudge Brownie Cupcakes with Peanut Butter Frosting,1800.0,Sally's Baking Addiction,4
Toffee-Brownie-Crackle-_Crispy_-Crunchy-Brownie-Wafer_-1188381,"Toffee Brownie Crackle {Crispy, Crunchy Brownie Wafer}",3300.0,Foodie with Family,4
Raspberry-Truffle-Brownies-1005114,Raspberry Truffle Brownies,3900.0,The Kitchen is My Playground,4
Warm-Double-Chocolate-Brownie-Cakes-1260251,Warm Double-Chocolate Brownie Cakes,4500.0,Food & Wine,3
Dulce-de-Leche-Cheesecake-Brownies-1343169,Dulce de Leche Cheesecake Brownies,3900.0,Bake or Break,4
Chocolate_-Raspberry-and-Pistachio-Brownies-1405944,"Chocolate, Raspberry and Pistachio Brownies",4200.0,RecipesPlus,3
Almond-Flour-Brownies-1232262,Almond Flour Brownies,2700.0,AllRecipes,4
The-Fall-of-a-Brownie-Purist-1364948,The Fall of a Brownie Purist,3600.0,Dine & Dish,4
Crinkly-Brownie-Cookies-1502539,Crinkly Brownie Cookies,4320.0,Dinner Then Dessert,3
Quintuple-Chocolate-Brownies-BB,Quintuple Chocolate Brownies,4200.0,Brown Eyed Baker,4
Secretly-Healthy-Chocolate-Brownie-Cookies-1621583,Secretly Healthy Chocolate Brownie Cookies,2100.0,Heart Connect,3
Raw-Brownie-Bites-1465787,Raw Brownie Bites,1800.0,Kris Carr,3
Peanut-Butter-Oreo-Brownies-with-Reese_s-Pieces_-1320037,Peanut Butter Oreo Brownies with Reese's Pieces!,1800.0,Bubbly Nature Creations,4
Truffle-brownies-360077,Truffle Brownies,3000.0,Epicurious,4
Brownie-Caramel-Cheesecake-Allrecipes,Brownie Caramel Cheesecake,16200.0,AllRecipes,5
Peanut-Butter-Vegan-Protein-Brownies-1602996,Peanut Butter Vegan Protein Brownies,3000.0,Protein Pow,4
Grandma-Blomquist_s-Brownies-1286854,Grandma Blomquist's Brownies,2100.0,This Week for Dinner,4
Black-Bean-Brownies-575955,Black Bean Brownies,1800.0,Chocolate Covered Katie,4
Irish-Cream-Cheesecake-Brownies-1455371,Irish Cream Cheesecake Brownies,2700.0,Neurotic Baker,4
Hersheys-Kisses-brownies-1387097,Hershey’s Kisses brownies,2700.0,"Chocolate, Chocolate and More",4
Dulce-de-Leche-Cheesecake-with-Brownie-Crust-626180,Dulce de Leche Cheesecake with Brownie Crust,12000.0,Bake or Break,3
Peppermint-Cheesecake-Brownies-494812,Peppermint Cheesecake Brownies,4500.0,Confections of a Foodie Bride,4
Chocolate-Peanut-Butter-Brownies-474018,Chocolate Peanut Butter Brownies,2100.0,Two Peas & Their Pod,5
Quest-Nutrition-Double-Chocolate-Brownies-1568238,Quest Nutrition Double Chocolate Brownies,2100.0,Quest Nutrition Blog,4
S_mores-Brownie-Bars-1112642,S'mores Brownie Bars,4500.0,Seasons and Suppers,4
One-Minute-Brownie-Cups-1014652,One Minute Brownie Cups,900.0,Simply Stacie,4
Fudgy-Raw-Brownies-with-Chocolate-Ganache-Frosting-1566095,Fudgy Raw Brownies with Chocolate Ganache Frosting,2400.0,Dr T Goes Vegan,4
Pumpkin-cream-cheese-oreo-chunk-brownies-334681,Pumpkin Cream Cheese Oreo Chunk Brownies,4200.0,Picky Palate,5
The-BEST-Organic-Brownie-Mix-1210672,The BEST Organic Brownie Mix,2400.0,Serendipity And Spice,4
Dark-Chocolate-Black-Bean-Brownies-1211861,Dark Chocolate Black Bean Brownies,2700.0,Eat Good 4 Life,4
Cheesecake-Brownies-779046,Cheesecake Brownies,3600.0,BBC,3
Gluten-free-chocolate-brownies-344824,Gluten-Free Chocolate Brownies,4200.0,Gluten-Free Goddess,5
The-Best-Healthier-Brownies-1357631,The Best Healthier Brownies,2400.0,Chelsea's Messy Apron,4
Butterfinger-Brownies-1264347,Butterfinger Brownies,2100.0,Chocolate Covered Katie,4
Hazelnut-Brownie-Tart-490074,Hazelnut Brownie Tart,4500.0,Bake or Break,4
Frosted-Irish-Cream-Brownies-1535076,Frosted Irish Cream Brownies,2100.0,Alida's Kitchen,4
_Best_-Gluten-Free-Fudgy-Brownies-1016399,{Best} Gluten-Free Fudgy Brownies,2100.0,Flippin' Delicious,4
Brownie-Cookie-Sandwiches-_With-Fluffy-Peanut-Butter-Buttercream_-596043,Brownie Cookie Sandwiches {With Fluffy Peanut Butter Buttercream},1800.0,Yammie's Noshery,4
Triple-Chocolate-Raspberry-Brownie-Muffins-1693568,Triple Chocolate Raspberry Brownie Muffins,3000.0,The Fare Sage,4
Turtle-Brownies-Martha-Stewart,Turtle Brownies,5100.0,Martha Stewart,5
Cheesecake-Swirled-Red-Velvet-Brownies-1517064,Cheesecake Swirled Red Velvet Brownies,3000.0,Tip Hero,3
Bailey_s-and-Coffee-Brownie-Cupcakes-534969,Bailey's and Coffee Brownie Cupcakes,3300.0,"Baking and Cooking, A Tale of Two Loves",4
Caramel-Poke-Rocky-Road-Brownies-1486741,Caramel Poke Rocky Road Brownies,6300.0,Tastes Better from Scratch,4
Brownie-Baked-Alaska-1150686,Brownie Baked Alaska,3600.0,Good Housekeeping,3
Dark-Chocolate-Rhubarb-Brownies-1191706,Dark Chocolate Rhubarb Brownies,1800.0,The Endless Meal,4
Brownies-For-a-Crowd-979680,Brownies For a Crowd,3600.0,The Girl Who Ate Everything,4
Cream-Cheese-Chocolate-Chip-Brownies-999553,Cream Cheese Chocolate Chip Brownies,3000.0,Creme de la Crumb,4
Brownies-with-Orange-Creme-Frosting-and-Ganache-1530261,Brownies with Orange Creme Frosting and Ganache,2400.0,Five Little Chefs,4
Flourless-Black-Bean-Brownies-1298479,Flourless Black Bean Brownies,3000.0,Camellia ,3
Skinny-Slow-Cooker-Fudgy-Dark-Chocolate-Brownies-1494553,Skinny Slow Cooker Fudgy Dark Chocolate Brownies,3300.0,Amy's Healthy Baking,4
Caramel-Coconut-Brownies-1018368,Caramel Coconut Brownies,2700.0,Inside BruCrew Life,4
Peanut-Butter-Cheesecake-Brownies-1593320,Peanut Butter Cheesecake Brownies,3000.0,Young Broke And Hungry,4
Almond-Joy-Brownies-942070,Almond Joy Brownies,3000.0,Flavor The Moments,4
Toasted-Marshmallow--Brownie-Malt-Ice-Cream-679035,Toasted Marshmallow- Brownie Malt Ice Cream,3000.0,Recipe Girl,4
Mint-Chocolate-Chip-Brownies-1464120,Mint Chocolate Chip Brownies,3000.0,Deliciously Sprinkled,4
Fudgy-Double-Peanut-Butter-Brownies-1053584,Fudgy Double Peanut Butter Brownies,3300.0,Amy's Healthy Baking,4
Caramel-Brownies-Iii-Allrecipes,Caramel Brownies III,2700.0,AllRecipes,5
Peppermint-Bark-Brownies-1052981,Peppermint Bark Brownies,1800.0,Debt Free Through Spending,4
Banana-Carob-Brownies-1296890,Banana Carob Brownies,2700.0,Oven Love,4
White-Chocolate-Brownie-901452,White Chocolate Brownie,3600.0,Sweet Sour Savory,4
Make-These-Loaded-Peanut-Butter-Brownies-for-Halloween-1309024,Make These Loaded Peanut Butter Brownies for Halloween,5400.0,Brit + Co.,4
Brownies-with-Salted-Caramel-Sauce-757045,Brownies with Salted Caramel Sauce,3300.0,Bon Appétit,3
NIGEL-SLATERS-BROWNIES-1491992,NIGEL SLATER’S BROWNIES,4200.0,The Tart Tart,4
Blonde-Orange-Brownies-1189101,Blonde Orange Brownies,3000.0,"Dessert  Now, Dinner Later",4
Double-Brownies-TasteOfHome,Double Brownies,3900.0,Taste of Home,5
Triple-Layer-Oreo-Brownies-1300783,Triple Layer Oreo Brownies,3600.0,My Sweet Mission Blog,4
Fudgy-Biscoff-swirled-Brownies-990797,Fudgy Biscoff-swirled Brownies,3600.0,Simple Everyday Food,4
